month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,INDPRO,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_Politico,publication_Reuters,publication_The Hill,publication_The Verge,publication_Vice News,publication_Washington Post,publication_Wired
2016-01-01,0.15484394,0.18529616,0.20335901,0.25048468,0.21562108,0.40954953,0.22482733,0.25651595,0.18641512,0.23653963,2016-01-31,-0.3597597597595436,2016-01-01,99.4391,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.3085398,0.27311695,0.3555825,0.24996258,0.36097345,0.19636585,0.29244375,0.32847956,0.22426653,0.3308319,2016-01-31,-0.4536340852128904,2016-01-01,99.4391,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.20004551,0.2113038,0.22631119,0.23262323,0.24670736,0.2536094,0.24490133,0.26337644,0.25001734,0.3070332,2016-01-31,-0.4493644936448442,2016-01-01,99.4391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.20101815,0.24168824,0.21072179,0.35461277,0.19266133,0.20910779,0.31254616,0.3004081,0.2638032,0.28708652,2016-01-31,-0.1711229946523301,2016-01-01,99.4391,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.20204121,0.30699107,0.18394794,0.30821803,0.20417406,0.24039781,0.3196527,0.33085567,0.5835726,0.25313047,2016-01-31,-0.2978036175709632,2016-01-01,99.4391,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.22384855,0.28965232,0.20565626,0.26751113,0.20377772,0.1792736,0.32921192,0.26809618,0.26812235,0.2610496,2016-01-31,-0.2024062278838632,2016-01-01,99.4391,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-01-01,0.2876359,0.27541244,0.35359955,0.23797941,0.38441157,0.21098216,0.32240614,0.31630078,0.25586176,0.29459718,2016-01-31,-0.4154595564670663,2016-01-01,99.4391,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-01-01,0.2561853,0.33891696,0.20861647,0.2379385,0.22606678,0.1955746,0.35494918,0.2507875,0.36889005,0.28790185,2016-01-31,-0.4153705397986241,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-01-01,0.2895463,0.23721363,0.4279352,0.21818462,0.48948932,0.2010745,0.2509959,0.30334035,0.19580163,0.2814904,2016-01-31,-0.4707952146374687,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-01-01,0.18792206,0.15897642,0.17726965,0.19378842,0.1646247,0.31606713,0.16673665,0.21282603,0.16688798,0.2448795,2016-01-31,-0.4996628455829402,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-01-01,0.27193278,0.19166315,0.41556427,0.23570986,0.4505878,0.22683577,0.22155222,0.29828298,0.19190137,0.29504204,2016-01-31,-0.4538893344023841,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-01-01,0.18156116,0.24333921,0.19598432,0.37756452,0.18874006,0.23537275,0.3125046,0.2920399,0.25014123,0.2335498,2016-01-31,-0.1023550724637217,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-01-01,0.29350978,0.19571052,0.24806325,0.19127662,0.22647586,0.17437693,0.2138418,0.25197497,0.19926627,0.35219172,2016-01-31,-0.7047128129601707,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-01-01,0.17458782,0.22693382,0.19529518,0.32717547,0.19317693,0.21353745,0.3021264,0.28950688,0.25669846,0.24704345,2016-01-31,-0.2941176470587112,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-02-01,0.31777418,0.26134565,0.31040487,0.21452302,0.3274966,0.18636882,0.25513408,0.29047298,0.21657112,0.2819512,2016-02-29,-0.3976210705180978,2016-02-01,98.9232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.16237463,0.18454722,0.19907528,0.2345659,0.21784543,0.39619547,0.21709897,0.26502618,0.18281044,0.21844743,2016-02-29,-0.3875530410181135,2016-02-01,98.9232,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.31308582,0.2827882,0.34125477,0.24500744,0.36234975,0.20009041,0.30483642,0.31435513,0.23136587,0.33078822,2016-02-29,-0.4342840341074877,2016-02-01,98.9232,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.21343,0.23156981,0.24574675,0.23700911,0.29903144,0.27264708,0.25316963,0.28390166,0.26044565,0.3182164,2016-02-29,-0.5019526763150696,2016-02-01,98.9232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.21158731,0.24206375,0.21676655,0.35369703,0.19338048,0.21106805,0.31378254,0.31323445,0.26563692,0.29689294,2016-02-29,-0.1950856291883115,2016-02-01,98.9232,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.198729,0.303518,0.18771282,0.32920226,0.20356092,0.2485641,0.31605485,0.3417517,0.5942955,0.25304323,2016-02-29,-0.3701177929323093,2016-02-01,98.9232,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.22040892,0.3133029,0.20721114,0.26061043,0.20769311,0.18666399,0.33082476,0.27258185,0.2820673,0.24925566,2016-02-29,-0.1487455197132172,2016-02-01,98.9232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-02-01,0.28552604,0.2883343,0.37079874,0.23370884,0.4286241,0.20888904,0.32500792,0.3150858,0.25425938,0.28787503,2016-02-29,-0.3485593815881531,2016-02-01,98.9232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-02-01,0.26834986,0.34983775,0.21263418,0.24774638,0.23680334,0.18843712,0.3657847,0.25288978,0.36236787,0.2869731,2016-02-29,-0.4107683000604132,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-02-01,0.2887494,0.23876253,0.4222402,0.21091637,0.5049405,0.1993849,0.26382625,0.29539314,0.19816267,0.27404156,2016-02-29,-0.3393109957526334,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-02-01,0.16285095,0.16067564,0.17400622,0.18633556,0.17030701,0.32869637,0.15907542,0.20369367,0.16862911,0.23989852,2016-02-29,-0.4680086268867951,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-02-01,0.26401377,0.1908693,0.42918372,0.23324327,0.47189415,0.21550666,0.22568025,0.30219916,0.18954149,0.27153262,2016-02-29,-0.4340712223289538,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-02-01,0.19377169,0.24217592,0.20388255,0.36162302,0.19100533,0.23991969,0.31014928,0.30824965,0.24746197,0.24321531,2016-02-29,-0.1450629825273689,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-02-01,0.27217072,0.20428032,0.24377748,0.19399485,0.2526225,0.18368568,0.21664414,0.24556808,0.1979306,0.3477888,2016-02-29,-0.6760288502332901,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-02-01,0.19437149,0.24220513,0.19965205,0.31123096,0.19702679,0.2035787,0.3075612,0.29641154,0.25611275,0.25828397,2016-02-29,-0.1194539249145398,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-03-01,0.31500638,0.24936154,0.28856927,0.20930809,0.272206,0.16976333,0.25036335,0.27490884,0.2121524,0.2803966,2016-03-31,-0.6302816901407063,2016-03-01,98.1635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.1727886,0.19338386,0.20806602,0.24820764,0.22639617,0.38153514,0.22253974,0.26527253,0.19956188,0.24260482,2016-03-31,-0.2293333333331804,2016-03-01,98.1635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.32353088,0.2836116,0.32521728,0.22928898,0.3299825,0.19535355,0.28493217,0.3140122,0.21533678,0.3308784,2016-03-31,-0.4722838137470538,2016-03-01,98.1635,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.2095318,0.21886934,0.24897061,0.2311729,0.28522554,0.26767245,0.24239075,0.2716789,0.24966885,0.30856925,2016-03-31,-0.487199684915225,2016-03-01,98.1635,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.22229148,0.25088772,0.22786963,0.36126307,0.20092075,0.20697084,0.3259906,0.31912524,0.2802571,0.2971762,2016-03-31,-0.2440665958199631,2016-03-01,98.1635,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.19817966,0.30540404,0.17906134,0.3192001,0.2011411,0.24713483,0.3226612,0.3376783,0.59312654,0.24342647,2016-03-31,-0.2830534351144174,2016-03-01,98.1635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.22385335,0.29753205,0.20327796,0.27299455,0.19711383,0.18382514,0.32648018,0.27497867,0.27208555,0.2564901,2016-03-31,-0.2723449001050809,2016-03-01,98.1635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-03-01,0.29389706,0.26795584,0.3958187,0.22662155,0.41866755,0.20312582,0.3034959,0.30287698,0.23469922,0.29633525,2016-03-31,-0.4403235124205152,2016-03-01,98.1635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-03-01,0.25798392,0.34516647,0.2293013,0.2478787,0.26288685,0.20792124,0.36526135,0.26723754,0.3650039,0.28791603,2016-03-31,-0.3969612668520442,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-03-01,0.28662154,0.23799492,0.43179983,0.21088102,0.47213998,0.18958004,0.2591375,0.29055685,0.20185867,0.28776017,2016-03-31,-0.3857615894038936,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-03-01,0.17064743,0.14616331,0.16149671,0.18165648,0.15451545,0.31624347,0.14108555,0.206118,0.16027029,0.23848966,2016-03-31,-0.494701617400728,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-03-01,0.2792145,0.19471733,0.43035567,0.23332463,0.4583466,0.2169518,0.23173086,0.30251485,0.19053148,0.28305793,2016-03-31,-0.5004321521173292,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-03-01,0.1873951,0.23714486,0.19571653,0.37145025,0.18133545,0.2301615,0.3154129,0.3004055,0.25364843,0.23682104,2016-03-31,-0.0848069289065013,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-03-01,0.28345665,0.20456094,0.26677334,0.20045489,0.2522786,0.17888956,0.2203089,0.25530607,0.20924586,0.35037643,2016-03-31,-0.6814763231197297,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-03-01,0.18645792,0.23207855,0.20155582,0.32923472,0.18424767,0.20770931,0.3163536,0.2925606,0.26030138,0.26324448,2016-03-31,-0.0917431192659849,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-04-01,0.3039823,0.26660445,0.25023502,0.20959188,0.25199944,0.18698223,0.25596443,0.27060443,0.22473559,0.27658454,2016-04-30,-0.5527189175387918,2016-04-01,98.4775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.15809274,0.19248037,0.19288932,0.24591868,0.21152844,0.39897293,0.22503962,0.25828943,0.18681759,0.22028194,2016-04-30,-0.2478289913157997,2016-04-01,98.4775,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.31923154,0.28493416,0.34090313,0.2482621,0.33888093,0.20566268,0.28708825,0.31831774,0.22689302,0.34268084,2016-04-30,-0.5382215288609445,2016-04-01,98.4775,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.21313918,0.22245893,0.2567368,0.24628262,0.28520277,0.26700798,0.25048617,0.2745685,0.25399378,0.3249351,2016-04-30,-0.4742404227211637,2016-04-01,98.4775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.24240655,0.20894995,0.2528188,0.19153851,0.24324575,0.19824025,0.32072482,0.21268888,0.19852269,0.18945189,2016-04-30,0.0624999999980468,2016-04-01,98.4775,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.21859257,0.24869831,0.2218006,0.3678476,0.19272695,0.21435359,0.32763618,0.32061446,0.28118333,0.29514867,2016-04-30,-0.1710334788936786,2016-04-01,98.4775,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.20595093,0.29990223,0.19480455,0.31976616,0.21168382,0.24615307,0.318187,0.33537275,0.588412,0.255276,2016-04-30,-0.356381446268984,2016-04-01,98.4775,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.22025792,0.30885908,0.19862421,0.2818957,0.19757648,0.19495162,0.3398844,0.28191367,0.2828017,0.25501505,2016-04-30,-0.1641791044775506,2016-04-01,98.4775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-04-01,0.27929994,0.29300168,0.34099272,0.22795078,0.39169458,0.20601617,0.329664,0.29470867,0.26357216,0.29014847,2016-04-30,-0.3844647519581617,2016-04-01,98.4775,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-04-01,0.26174042,0.34418544,0.22149666,0.24977012,0.24465725,0.19719715,0.3639539,0.262534,0.35426313,0.2944842,2016-04-30,-0.3516508889401173,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-04-01,0.3037475,0.25193226,0.42889783,0.2239045,0.49088064,0.21293518,0.26898712,0.3031579,0.21827416,0.28482628,2016-04-30,-0.4768848898540251,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-04-01,0.16234064,0.1491813,0.15233582,0.18756689,0.13755625,0.31924555,0.14426278,0.19962995,0.1543153,0.20830774,2016-04-30,-0.4595588235291302,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-04-01,0.26483023,0.18971488,0.41057596,0.22700517,0.45247555,0.23101203,0.21942769,0.2933469,0.1848777,0.2752455,2016-04-30,-0.4184339314843318,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-04-01,0.20196643,0.2524993,0.20059437,0.36255315,0.1942344,0.22531678,0.32114753,0.3026151,0.25893146,0.2440474,2016-04-30,-0.1762615493958151,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-04-01,0.27963862,0.1941158,0.25052127,0.18727215,0.24596831,0.17785059,0.20627524,0.23991798,0.19591543,0.3313855,2016-04-30,-0.6877888772923298,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-04-01,0.18169211,0.23700762,0.1962687,0.32488248,0.19572693,0.20941418,0.3035728,0.285668,0.2623145,0.26032895,2016-04-30,-0.1351025331724155,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-05-01,0.29611722,0.24681917,0.2748805,0.22217557,0.2573913,0.17459382,0.24992494,0.2698713,0.21974944,0.27520436,2016-05-31,-0.5881047492231273,2016-05-01,98.2549,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.15689242,0.18061517,0.19736214,0.24430557,0.20735574,0.36848143,0.2194794,0.25753266,0.18372682,0.21252742,2016-05-31,-0.3522580645159017,2016-05-01,98.2549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.33217046,0.28562808,0.32158992,0.24401301,0.31473845,0.19858176,0.29686087,0.3120602,0.22413862,0.33271497,2016-05-31,-0.5320754716979307,2016-05-01,98.2549,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.21770604,0.22708963,0.24437557,0.24292628,0.26955754,0.25745174,0.25490752,0.2715973,0.27479962,0.3310773,2016-05-31,-0.5262004383342247,2016-05-01,98.2549,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.15513375,0.047027398,0.20788571,0.21779144,0.17498134,0.15539706,0.23923597,0.14804462,0.10178778,0.15705705,2016-05-31,-0.5294117646747405,2016-05-01,98.2549,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.2133335,0.25454453,0.21397984,0.3503828,0.19209716,0.20541874,0.32273287,0.3105905,0.28519088,0.2963029,2016-05-31,-0.1591666666666003,2016-05-01,98.2549,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.2131959,0.31249508,0.1916755,0.32844248,0.20909949,0.24882247,0.3284739,0.34018874,0.5941436,0.26133734,2016-05-31,-0.3961558996261622,2016-05-01,98.2549,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.22713074,0.32630098,0.20606646,0.2801486,0.21117309,0.1887799,0.35435402,0.28687286,0.2812294,0.26224095,2016-05-31,-0.1472941176469895,2016-05-01,98.2549,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-05-01,0.28663975,0.29089546,0.38322794,0.24113351,0.41481704,0.2309152,0.3306633,0.31922552,0.2600012,0.31002858,2016-05-31,-0.4360313315926079,2016-05-01,98.2549,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-05-01,0.26985225,0.34960088,0.22300002,0.24582715,0.24593394,0.17686471,0.3594916,0.2547856,0.3560232,0.28276706,2016-05-31,-0.4390549489886452,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-05-01,0.3018773,0.23674455,0.4593178,0.22180922,0.47848535,0.2164183,0.24366432,0.30345607,0.19191341,0.27312145,2016-05-31,-0.4850370370368933,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-05-01,0.14859469,0.13552961,0.14404352,0.17511845,0.13871004,0.36493355,0.12877074,0.21333693,0.14135481,0.19401442,2016-05-31,-0.4870509607347644,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-05-01,0.251038,0.1847841,0.425429,0.2257366,0.45850495,0.21920277,0.20882508,0.28222036,0.17942862,0.26934588,2016-05-31,-0.3370259906261879,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-05-01,0.18334007,0.23832977,0.19596942,0.3796653,0.17898898,0.22278306,0.30456233,0.30679277,0.253058,0.23573416,2016-05-31,-0.0663106364040648,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-05-01,0.2794802,0.18959744,0.24152073,0.18537743,0.23696464,0.17658804,0.20595026,0.23945272,0.18953606,0.33293706,2016-05-31,-0.7066898349260897,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-05-01,0.20083302,0.25403944,0.2088112,0.32268336,0.20292512,0.20866655,0.33459786,0.29530153,0.2820993,0.27291963,2016-05-31,-0.1839762611274599,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-06-01,0.30641186,0.25631276,0.2604785,0.20008677,0.26113856,0.16804492,0.24908872,0.26615,0.21887456,0.28362972,2016-06-30,-0.6160307175424486,2016-06-01,98.7315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.16975689,0.19269195,0.19753039,0.24653193,0.23200715,0.34794337,0.21884458,0.25757638,0.18590382,0.22953947,2016-06-30,-0.3608978145302062,2016-06-01,98.7315,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.33538285,0.2900591,0.34542426,0.23006743,0.33295885,0.19062345,0.28598,0.30657825,0.21757123,0.3359137,2016-06-30,-0.5177684371415675,2016-06-01,98.7315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.2010947,0.2201718,0.23828825,0.24228905,0.2799196,0.26696658,0.25383034,0.28193742,0.259854,0.3145689,2016-06-30,-0.468718295569755,2016-06-01,98.7315,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.19269145,0.18061076,0.1470436,0.18193272,0.18814075,0.1381199,0.30152437,0.10044617,0.12685747,0.14139318,2016-06-30,-0.0136986301367986,2016-06-01,98.7315,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.217135,0.2661726,0.2195002,0.3571104,0.20001927,0.21003135,0.329826,0.3217498,0.29217052,0.29526055,2016-06-30,-0.1534246575341765,2016-06-01,98.7315,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.2077827,0.30912745,0.19225346,0.3119647,0.2136896,0.24690749,0.31609562,0.33818114,0.58690315,0.25241935,2016-06-30,-0.3826496301276453,2016-06-01,98.7315,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.2264062,0.31260377,0.2030656,0.283686,0.20298013,0.19089115,0.35526076,0.2812171,0.2778281,0.2556203,2016-06-30,-0.1271703425621177,2016-06-01,98.7315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-01,0.2999959,0.28164774,0.39145145,0.23920399,0.41787818,0.22105597,0.31457216,0.32176453,0.26245528,0.30661917,2016-06-30,-0.4912489379778264,2016-06-01,98.7315,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-06-01,0.27709007,0.347202,0.22580743,0.23760049,0.24107447,0.18857382,0.3676338,0.24422659,0.36184177,0.2766199,2016-06-30,-0.4686078252955812,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-06-01,0.3091226,0.2441666,0.46184033,0.22118044,0.4840162,0.20592585,0.24818498,0.31173146,0.20625381,0.29217315,2016-06-30,-0.5210605088730978,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-06-01,0.15584812,0.15324076,0.15035032,0.18454006,0.1459907,0.31442705,0.15048017,0.19332632,0.15149555,0.20159462,2016-06-30,-0.47868623340288,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-06-01,0.27676833,0.20113468,0.40654156,0.23623079,0.4394224,0.2223014,0.22218814,0.30604714,0.19306582,0.29007134,2016-06-30,-0.4625585023399132,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-06-01,0.18547155,0.23764767,0.19604065,0.37425497,0.18195781,0.22481403,0.30842048,0.30083588,0.25182444,0.2395557,2016-06-30,-0.1736049601416414,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-06-01,0.28061593,0.20002544,0.23558436,0.17725071,0.24635434,0.1549639,0.21060188,0.23752218,0.19099723,0.32251567,2016-06-30,-0.6837721984077546,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-06-01,0.20043011,0.24310303,0.2091564,0.3129534,0.2038147,0.19653153,0.3140785,0.2934952,0.26495188,0.26159507,2016-06-30,-0.2756632064588952,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-07-01,0.3182077,0.26739925,0.31349355,0.22175726,0.30999118,0.18248953,0.27415913,0.29473653,0.22914325,0.29423276,2016-07-31,-0.5688301742292612,2016-07-01,98.8452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.1820588,0.19032009,0.20174037,0.24473387,0.22594133,0.34062198,0.20843117,0.25082102,0.18595816,0.21635047,2016-07-31,-0.3238938053095434,2016-07-01,98.8452,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.33262518,0.30176345,0.33381057,0.24702692,0.3465525,0.196743,0.3138569,0.331707,0.24837843,0.3401305,2016-07-31,-0.514568599716969,2016-07-01,98.8452,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.21768537,0.23941135,0.2504142,0.24790387,0.29017568,0.26733202,0.25650978,0.28453133,0.25336543,0.3279304,2016-07-31,-0.4750101584720692,2016-07-01,98.8452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.1532453,0.18089972,0.18270758,0.23842962,0.18915115,0.19311279,0.34662372,0.19707133,0.16739216,0.20305358,2016-07-31,-0.3137254901930026,2016-07-01,98.8452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.23148721,0.2664339,0.23329768,0.34455404,0.20549177,0.20232691,0.33321568,0.31805557,0.2918027,0.3040893,2016-07-31,-0.2110894941633214,2016-07-01,98.8452,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.21170132,0.304357,0.19246751,0.3150481,0.21854027,0.243388,0.32065788,0.34275824,0.5836725,0.24788435,2016-07-31,-0.37658142664862,2016-07-01,98.8452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.23372287,0.3167542,0.21572007,0.28524256,0.21478337,0.18474548,0.35000882,0.29255652,0.2837614,0.27257854,2016-07-31,-0.2421652421651436,2016-07-01,98.8452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-01,0.33539724,0.31524387,0.44633642,0.25105238,0.46260276,0.2114185,0.335433,0.34832668,0.2671528,0.32148233,2016-07-31,-0.5000933358221952,2016-07-01,98.8452,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-07-01,0.26398364,0.34416163,0.22952458,0.26087672,0.25334114,0.1908224,0.36953366,0.26238373,0.37112275,0.29103035,2016-07-31,-0.4029936672422559,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-07-01,0.32095432,0.26647276,0.45398584,0.22889535,0.47804695,0.19760759,0.27296215,0.31740344,0.21289311,0.28398454,2016-07-31,-0.4574940252645172,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-07-01,0.1532643,0.14413634,0.13965528,0.17884861,0.12799959,0.32766217,0.12596433,0.19578099,0.14319544,0.19894104,2016-07-31,-0.4357541899437283,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-07-01,0.28703108,0.21339214,0.43432444,0.23015046,0.45705765,0.21274096,0.23594992,0.30244133,0.19179693,0.28199944,2016-07-31,-0.449859041481897,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-07-01,0.19901882,0.25328857,0.20094676,0.3627581,0.18711093,0.22590868,0.34059727,0.3070308,0.27036652,0.25231296,2016-07-31,-0.1349353049906955,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
