month,publication,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
2016-01,The New York Times,0.19230769230769232,0.13286713286713286,0.2062937062937063,0.027972027972027972,0.08741258741258741,0.11188811188811189,0.08391608391608392,0.07342657342657342,0.08391608391608392,0.0
2016-01,The Verge,0.08904109589041095,0.0136986301369863,0.14383561643835616,0.4897260273972603,0.13013698630136986,0.0136986301369863,0.003424657534246575,0.0410958904109589,0.07534246575342465,0.0
2016-01,Vice,0.38,0.02,0.33,0.08666666666666667,0.016666666666666666,0.02666666666666667,0.07,0.07,0.0,0.0
2016-01,Vice News,0.026392961876832845,0.06158357771260997,0.011730205278592375,0.011730205278592375,0.05865102639296188,0.3255131964809384,0.3812316715542522,0.12316715542521994,0.0,0.0
2016-01,Vox,0.07983193277310924,0.20168067226890757,0.13025210084033614,0.22268907563025211,0.10084033613445378,0.06722689075630252,0.08403361344537816,0.1092436974789916,0.004201680672268907,0.0
2016-01,Wired,0.22448979591836735,0.04081632653061224,0.10884353741496598,0.36394557823129253,0.08843537414965986,0.013605442176870748,0.006802721088435374,0.1360544217687075,0.017006802721088437,0.0
2016-02,Business Insider,0.11320754716981132,0.1509433962264151,0.18867924528301888,0.07547169811320754,0.2641509433962264,0.09433962264150944,0.05660377358490566,0.05660377358490566,0.0,0.0
2016-02,Buzzfeed News,0.05154639175257732,0.32989690721649484,0.041237113402061855,0.1134020618556701,0.030927835051546393,0.08247422680412371,0.21649484536082475,0.08247422680412371,0.0,0.05154639175257732
2016-02,CNBC,0.0784313725490196,0.058823529411764705,0.00980392156862745,0.10784313725490197,0.696078431372549,0.0,0.0,0.0392156862745098,0.00980392156862745,0.0
2016-02,CNN,0.0898876404494382,0.398876404494382,0.11797752808988764,0.0,0.016853932584269662,0.09550561797752809,0.15730337078651685,0.12359550561797752,0.0,0.0
2016-02,Economist,0.11578947368421053,0.1368421052631579,0.03684210526315789,0.05789473684210526,0.22631578947368422,0.18421052631578946,0.08947368421052632,0.07368421052631578,0.07894736842105263,0.0
2016-02,Gizmodo,0.3059490084985836,0.0169971671388102,0.028328611898016998,0.2719546742209632,0.04815864022662889,0.0113314447592068,0.0169971671388102,0.3002832861189802,0.0,0.0
2016-02,Hyperallergic,0.9246231155778895,0.0,0.005025125628140704,0.0,0.005025125628140704,0.005025125628140704,0.0,0.010050251256281407,0.0,0.05025125628140704
2016-02,Mashable,0.24793388429752067,0.06887052341597796,0.3443526170798898,0.12396694214876033,0.0440771349862259,0.05234159779614325,0.06060606060606061,0.05785123966942149,0.0,0.0
2016-02,New Republic,0.11514195583596215,0.5962145110410094,0.15457413249211358,0.026813880126182965,0.011041009463722398,0.025236593059936908,0.04574132492113565,0.025236593059936908,0.0,0.0
2016-02,New Yorker,0.6213592233009708,0.07766990291262135,0.20388349514563106,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.038834951456310676,0.019417475728155338,0.0,0.0
2016-02,People,0.10784313725490197,0.05392156862745098,0.696078431372549,0.004901960784313725,0.004901960784313725,0.0,0.08823529411764706,0.024509803921568627,0.0196078431372549,0.0
2016-02,Politico,0.009433962264150943,0.8632075471698113,0.0,0.018867924528301886,0.009433962264150943,0.04245283018867924,0.03773584905660377,0.018867924528301886,0.0,0.0
2016-02,Refinery 29,0.3419354838709677,0.025806451612903226,0.5290322580645161,0.01935483870967742,0.0,0.012903225806451613,0.03225806451612903,0.03870967741935484,0.0,0.0
2016-02,Reuters,0.014388489208633094,0.03597122302158273,0.1079136690647482,0.03597122302158273,0.5683453237410072,0.14388489208633093,0.02158273381294964,0.06474820143884892,0.007194244604316547,0.0
2016-02,TMZ,0.08040201005025126,0.02512562814070352,0.6884422110552764,0.0,0.010050251256281407,0.0,0.17587939698492464,0.01507537688442211,0.005025125628140704,0.0
2016-02,TechCrunch,0.05421686746987952,0.006024096385542169,0.024096385542168676,0.6144578313253012,0.26506024096385544,0.0,0.006024096385542169,0.018072289156626505,0.012048192771084338,0.0
2016-02,The Hill,0.0,0.6506024096385542,0.006024096385542169,0.04216867469879518,0.15060240963855423,0.0963855421686747,0.018072289156626505,0.03614457831325301,0.0,0.0
2016-02,The New York Times,0.19444444444444445,0.13194444444444445,0.18055555555555555,0.041666666666666664,0.08680555555555555,0.06944444444444445,0.1076388888888889,0.06597222222222222,0.12152777777777778,0.0
2016-02,The Verge,0.09019607843137255,0.011764705882352941,0.17647058823529413,0.5019607843137255,0.06666666666666667,0.00392156862745098,0.00392156862745098,0.09803921568627451,0.047058823529411764,0.0
2016-02,Vice,0.36283185840707965,0.05014749262536873,0.36578171091445427,0.07374631268436578,0.008849557522123894,0.011799410029498525,0.05604719764011799,0.07079646017699115,0.0,0.0
2016-02,Vice News,0.05128205128205128,0.15954415954415954,0.011396011396011397,0.008547008547008548,0.042735042735042736,0.31339031339031337,0.2678062678062678,0.1452991452991453,0.0,0.0
2016-02,Vox,0.1018867924528302,0.3660377358490566,0.14339622641509434,0.21132075471698114,0.04905660377358491,0.03018867924528302,0.03773584905660377,0.06037735849056604,0.0,0.0
2016-02,Wired,0.2459016393442623,0.028688524590163935,0.15163934426229508,0.29508196721311475,0.0778688524590164,0.02459016393442623,0.02459016393442623,0.15163934426229508,0.0,0.0
2016-03,Business Insider,0.2,0.07272727272727272,0.10909090909090909,0.10909090909090909,0.2545454545454545,0.07272727272727272,0.05454545454545454,0.12727272727272726,0.0,0.0
2016-03,Buzzfeed News,0.11693548387096774,0.24193548387096775,0.06451612903225806,0.10080645161290322,0.03225806451612903,0.09274193548387097,0.2540322580645161,0.07258064516129033,0.008064516129032258,0.016129032258064516
2016-03,CNBC,0.04424778761061947,0.07079646017699115,0.017699115044247787,0.11504424778761062,0.6637168141592921,0.035398230088495575,0.017699115044247787,0.02654867256637168,0.008849557522123894,0.0
2016-03,CNN,0.09848484848484848,0.30303030303030304,0.14393939393939395,0.007575757575757576,0.015151515151515152,0.12121212121212122,0.1893939393939394,0.12121212121212122,0.0,0.0
2016-03,Economist,0.11637931034482758,0.12931034482758622,0.017241379310344827,0.04741379310344827,0.2543103448275862,0.14655172413793102,0.1206896551724138,0.0603448275862069,0.10775862068965517,0.0
2016-03,Gizmodo,0.39012345679012345,0.019753086419753086,0.01728395061728395,0.2740740740740741,0.03209876543209877,0.012345679012345678,0.012345679012345678,0.2419753086419753,0.0,0.0
2016-03,Hyperallergic,0.9482758620689655,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.04310344827586207
2016-03,Mashable,0.2438423645320197,0.046798029556650245,0.29802955665024633,0.16748768472906403,0.034482758620689655,0.05172413793103448,0.0812807881773399,0.07635467980295567,0.0,0.0
2016-03,New Republic,0.1037344398340249,0.58298755186722,0.11618257261410789,0.012448132780082987,0.02074688796680498,0.08713692946058091,0.06639004149377593,0.01037344398340249,0.0,0.0
2016-03,New Yorker,0.5436893203883495,0.0970873786407767,0.17475728155339806,0.0,0.019417475728155338,0.038834951456310676,0.0970873786407767,0.02912621359223301,0.0,0.0
2016-03,People,0.09473684210526316,0.08947368421052632,0.6210526315789474,0.010526315789473684,0.0,0.010526315789473684,0.14210526315789473,0.021052631578947368,0.010526315789473684,0.0
2016-03,Politico,0.022988505747126436,0.7586206896551724,0.0,0.017241379310344827,0.005747126436781609,0.13218390804597702,0.034482758620689655,0.028735632183908046,0.0,0.0
2016-03,Refinery 29,0.34074074074074073,0.037037037037037035,0.4888888888888889,0.05925925925925926,0.014814814814814815,0.014814814814814815,0.007407407407407408,0.037037037037037035,0.0,0.0
2016-03,Reuters,0.04081632653061224,0.025510204081632654,0.08673469387755102,0.030612244897959183,0.5459183673469388,0.14795918367346939,0.061224489795918366,0.04591836734693878,0.015306122448979591,0.0
2016-03,TMZ,0.08636363636363636,0.02727272727272727,0.6818181818181818,0.00909090909090909,0.01818181818181818,0.013636363636363636,0.1590909090909091,0.004545454545454545,0.0,0.0
2016-03,TechCrunch,0.028409090909090908,0.017045454545454544,0.028409090909090908,0.5681818181818182,0.29545454545454547,0.0,0.005681818181818182,0.05113636363636364,0.005681818181818182,0.0
2016-03,The Hill,0.0,0.618421052631579,0.006578947368421052,0.09210526315789473,0.07894736842105263,0.13815789473684212,0.03289473684210526,0.03289473684210526,0.0,0.0
2016-03,The New York Times,0.27335640138408307,0.15570934256055363,0.19377162629757785,0.02768166089965398,0.06920415224913495,0.06228373702422145,0.08304498269896193,0.03460207612456748,0.10034602076124567,0.0
2016-03,The Verge,0.12546125461254612,0.0036900369003690036,0.14760147601476015,0.46863468634686345,0.11439114391143912,0.007380073800738007,0.0036900369003690036,0.07011070110701106,0.05904059040590406,0.0
2016-03,Vice,0.34293948126801155,0.0345821325648415,0.38328530259365995,0.08069164265129683,0.01440922190201729,0.008645533141210375,0.07492795389048991,0.06051873198847262,0.0,0.0
2016-03,Vice News,0.04047619047619048,0.14285714285714285,0.009523809523809525,0.02857142857142857,0.030952380952380953,0.37142857142857144,0.26904761904761904,0.10714285714285714,0.0,0.0
2016-03,Vox,0.05660377358490566,0.29056603773584905,0.12075471698113208,0.2188679245283019,0.12830188679245283,0.052830188679245285,0.06037735849056604,0.07169811320754717,0.0,0.0
2016-03,Wired,0.2764976958525346,0.027649769585253458,0.12442396313364056,0.33640552995391704,0.055299539170506916,0.018433179723502304,0.02304147465437788,0.1382488479262673,0.0,0.0
2016-04,Business Insider,0.2708333333333333,0.0625,0.0625,0.1875,0.22916666666666666,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.0,0.0
2016-04,Buzzfeed News,0.13983050847457626,0.15254237288135594,0.1271186440677966,0.1016949152542373,0.059322033898305086,0.08898305084745763,0.24152542372881355,0.05508474576271186,0.00423728813559322,0.029661016949152543
2016-04,CNBC,0.07142857142857142,0.03968253968253968,0.031746031746031744,0.1349206349206349,0.6507936507936508,0.03968253968253968,0.007936507936507936,0.023809523809523808,0.0,0.0
2016-04,CNN,0.06428571428571428,0.29285714285714287,0.12857142857142856,0.007142857142857143,0.02142857142857143,0.18571428571428572,0.15,0.15,0.0,0.0
2016-04,Economist,0.1583710407239819,0.11764705882352941,0.02262443438914027,0.02262443438914027,0.15384615384615385,0.2398190045248869,0.09502262443438914,0.08597285067873303,0.10407239819004525,0.0
2016-04,Fox News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04,Gizmodo,0.38243626062322944,0.0084985835694051,0.0169971671388102,0.2747875354107649,0.05099150141643059,0.0169971671388102,0.0169971671388102,0.23229461756373937,0.0,0.0
2016-04,Hyperallergic,0.933920704845815,0.004405286343612335,0.004405286343612335,0.004405286343612335,0.0,0.004405286343612335,0.0,0.0,0.0,0.048458149779735685
2016-04,Mashable,0.3079268292682927,0.027439024390243903,0.3018292682926829,0.13414634146341464,0.08536585365853659,0.027439024390243903,0.042682926829268296,0.07317073170731707,0.0,0.0
2016-04,New Republic,0.17307692307692307,0.4326923076923077,0.18269230769230768,0.02564102564102564,0.028846153846153848,0.07051282051282051,0.05448717948717949,0.028846153846153848,0.003205128205128205,0.0
2016-04,New Yorker,0.5533980582524272,0.05825242718446602,0.1941747572815534,0.0,0.019417475728155338,0.04854368932038835,0.06796116504854369,0.038834951456310676,0.019417475728155338,0.0
2016-04,People,0.13333333333333333,0.048484848484848485,0.7272727272727273,0.006060606060606061,0.0,0.0,0.06666666666666667,0.0,0.01818181818181818,0.0
2016-04,Politico,0.01910828025477707,0.732484076433121,0.025477707006369428,0.01910828025477707,0.0,0.12101910828025478,0.050955414012738856,0.03184713375796178,0.0,0.0
2016-04,Refinery 29,0.3096774193548387,0.012903225806451613,0.5290322580645161,0.03870967741935484,0.012903225806451613,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0
2016-04,Reuters,0.018691588785046728,0.037383177570093455,0.09345794392523364,0.04205607476635514,0.6214953271028038,0.09345794392523364,0.028037383177570093,0.06542056074766354,0.0,0.0
2016-04,TMZ,0.08737864077669903,0.02912621359223301,0.7427184466019418,0.014563106796116505,0.0048543689320388345,0.0048543689320388345,0.11650485436893204,0.0,0.0,0.0
2016-04,TechCrunch,0.09844559585492228,0.0,0.02072538860103627,0.5492227979274611,0.27461139896373055,0.010362694300518135,0.0051813471502590676,0.04145077720207254,0.0,0.0
2016-04,The Hill,0.005405405405405406,0.5783783783783784,0.021621621621621623,0.032432432432432434,0.1891891891891892,0.10270270270270271,0.016216216216216217,0.05405405405405406,0.0,0.0
2016-04,The New York Times,0.3053097345132743,0.11946902654867257,0.1902654867256637,0.04424778761061947,0.10176991150442478,0.084070796460177,0.10619469026548672,0.017699115044247787,0.030973451327433628,0.0
2016-04,The Verge,0.17391304347826086,0.007905138339920948,0.15019762845849802,0.41106719367588934,0.09881422924901186,0.011857707509881422,0.019762845849802372,0.07114624505928854,0.05533596837944664,0.0
2016-04,Vice,0.3850415512465374,0.0221606648199446,0.3268698060941828,0.08033240997229917,0.013850415512465374,0.013850415512465374,0.0886426592797784,0.06925207756232687,0.0,0.0
2016-04,Vice News,0.04986149584487535,0.13019390581717452,0.00554016620498615,0.0110803324099723,0.060941828254847646,0.32409972299168976,0.2742382271468144,0.1440443213296399,0.0,0.0
2016-04,Vox,0.14893617021276595,0.2297872340425532,0.09361702127659574,0.20425531914893616,0.0851063829787234,0.059574468085106386,0.08085106382978724,0.09787234042553192,0.0,0.0
2016-04,Wired,0.3166023166023166,0.019305019305019305,0.09266409266409266,0.30115830115830117,0.05791505791505792,0.03474903474903475,0.003861003861003861,0.16988416988416988,0.003861003861003861,0.0
2016-05,Business Insider,0.24324324324324326,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.2702702702702703,0.16216216216216217,0.02702702702702703,0.08108108108108109,0.0,0.0
2016-05,Buzzfeed News,0.11836734693877551,0.17142857142857143,0.08571428571428572,0.06938775510204082,0.07755102040816327,0.08979591836734693,0.2530612244897959,0.08979591836734693,0.004081632653061225,0.04081632653061224
2016-05,CNBC,0.05223880597014925,0.05223880597014925,0.05223880597014925,0.1417910447761194,0.5671641791044776,0.03731343283582089,0.014925373134328358,0.08208955223880597,0.0,0.0
2016-05,CNN,0.15483870967741936,0.2709677419354839,0.0967741935483871,0.01935483870967742,0.025806451612903226,0.14193548387096774,0.2064516129032258,0.08387096774193549,0.0,0.0
2016-05,Economist,0.14347826086956522,0.08260869565217391,0.043478260869565216,0.017391304347826087,0.21304347826086956,0.19130434782608696,0.14347826086956522,0.07391304347826087,0.08695652173913043,0.004347826086956522
2016-05,Fox News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05,Gizmodo,0.38436482084690554,0.003257328990228013,0.026058631921824105,0.2182410423452769,0.04560260586319218,0.016286644951140065,0.016286644951140065,0.2899022801302932,0.0,0.0
2016-05,Hyperallergic,0.9255813953488372,0.0,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.0,0.046511627906976744
2016-05,Mashable,0.2827868852459016,0.028688524590163935,0.36475409836065575,0.12704918032786885,0.06147540983606557,0.01639344262295082,0.040983606557377046,0.0778688524590164,0.0,0.0
2016-05,New Republic,0.09051724137931035,0.5172413793103449,0.15517241379310345,0.021551724137931036,0.034482758620689655,0.08189655172413793,0.07327586206896551,0.02586206896551724,0.0,0.0
2016-05,New Yorker,0.5984848484848485,0.09848484848484848,0.1893939393939394,0.0,0.015151515151515152,0.030303030303030304,0.05303030303030303,0.015151515151515152,0.0,0.0
2016-05,People,0.056179775280898875,0.02247191011235955,0.6966292134831461,0.0,0.0,0.011235955056179775,0.11797752808988764,0.056179775280898875,0.03932584269662921,0.0
2016-05,Politico,0.010309278350515464,0.7577319587628866,0.005154639175257732,0.010309278350515464,0.020618556701030927,0.08762886597938144,0.05154639175257732,0.05154639175257732,0.005154639175257732,0.0
2016-05,Refinery 29,0.2905027932960894,0.0223463687150838,0.5363128491620112,0.061452513966480445,0.01675977653631285,0.0,0.0335195530726257,0.03910614525139665,0.0,0.0
2016-05,Reuters,0.01092896174863388,0.0273224043715847,0.04918032786885246,0.04918032786885246,0.7377049180327869,0.04918032786885246,0.03278688524590164,0.0273224043715847,0.01639344262295082,0.0
2016-05,TMZ,0.04186046511627907,0.037209302325581395,0.7674418604651163,0.004651162790697674,0.0,0.0,0.13023255813953488,0.013953488372093023,0.004651162790697674,0.0
2016-05,TechCrunch,0.12307692307692308,0.010256410256410256,0.010256410256410256,0.5025641025641026,0.2923076923076923,0.015384615384615385,0.005128205128205128,0.041025641025641026,0.0,0.0
2016-05,The Hill,0.013986013986013986,0.6433566433566433,0.013986013986013986,0.055944055944055944,0.09090909090909091,0.0979020979020979,0.04195804195804196,0.04195804195804196,0.0,0.0
2016-05,The New York Times,0.29338842975206614,0.11570247933884298,0.1859504132231405,0.028925619834710745,0.0743801652892562,0.11570247933884298,0.09504132231404959,0.045454545454545456,0.045454545454545456,0.0
2016-05,The Verge,0.14965986394557823,0.013605442176870748,0.11564625850340136,0.5136054421768708,0.061224489795918366,0.01020408163265306,0.02040816326530612,0.061224489795918366,0.05442176870748299,0.0
2016-05,Vice,0.364741641337386,0.015197568389057751,0.3100303951367781,0.08206686930091185,0.00911854103343465,0.0425531914893617,0.0729483282674772,0.10030395136778116,0.00303951367781155,0.0
2016-05,Vice News,0.04777070063694268,0.08280254777070063,0.01592356687898089,0.01592356687898089,0.044585987261146494,0.3343949044585987,0.28662420382165604,0.17197452229299362,0.0,0.0
2016-05,Vox,0.1232876712328767,0.2100456621004566,0.1232876712328767,0.2602739726027397,0.0958904109589041,0.0319634703196347,0.0547945205479452,0.1004566210045662,0.0,0.0
2016-05,Wired,0.3350253807106599,0.02030456852791878,0.1218274111675127,0.27411167512690354,0.07106598984771574,0.02030456852791878,0.015228426395939087,0.13705583756345177,0.005076142131979695,0.0
2016-06,Business Insider,0.2127659574468085,0.06382978723404255,0.1702127659574468,0.19148936170212766,0.1702127659574468,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.0,0.0
2016-06,Buzzfeed News,0.1111111111111111,0.17857142857142858,0.10317460317460317,0.047619047619047616,0.08333333333333333,0.0873015873015873,0.2976190476190476,0.05555555555555555,0.0,0.03571428571428571
2016-06,CNBC,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.13970588235294118,0.5955882352941176,0.058823529411764705,0.051470588235294115,0.04411764705882353,0.0,0.0
2016-06,CNN,0.07246376811594203,0.3115942028985507,0.13043478260869565,0.007246376811594203,0.021739130434782608,0.16666666666666666,0.2028985507246377,0.08695652173913043,0.0,0.0
2016-06,Economist,0.16015625,0.05078125,0.0625,0.0546875,0.265625,0.15625,0.11328125,0.07421875,0.05859375,0.00390625
2016-06,Fox News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,Gizmodo,0.3828996282527881,0.007434944237918215,0.03717472118959108,0.26765799256505574,0.02973977695167286,0.01486988847583643,0.011152416356877323,0.24907063197026022,0.0,0.0
2016-06,Hyperallergic,0.9415204678362573,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.05263157894736842
2016-06,Mashable,0.2898550724637681,0.021739130434782608,0.35144927536231885,0.14492753623188406,0.050724637681159424,0.021739130434782608,0.05434782608695652,0.06521739130434782,0.0,0.0
2016-06,New Republic,0.14383561643835616,0.4931506849315068,0.10273972602739725,0.023972602739726026,0.04452054794520548,0.0958904109589041,0.08561643835616438,0.00684931506849315,0.003424657534246575,0.0
2016-06,New Yorker,0.6428571428571429,0.05952380952380952,0.16666666666666666,0.0,0.023809523809523808,0.03571428571428571,0.047619047619047616,0.011904761904761904,0.011904761904761904,0.0
2016-06,People,0.16580310880829016,0.025906735751295335,0.6113989637305699,0.0,0.0051813471502590676,0.0051813471502590676,0.17098445595854922,0.015544041450777202,0.0,0.0
2016-06,Politico,0.013043478260869565,0.7043478260869566,0.0,0.0,0.034782608695652174,0.1391304347826087,0.10434782608695652,0.004347826086956522,0.0,0.0
2016-06,Refinery 29,0.2631578947368421,0.02631578947368421,0.4842105263157895,0.07368421052631578,0.010526315789473684,0.010526315789473684,0.07368421052631578,0.05789473684210526,0.0,0.0
2016-06,Reuters,0.025906735751295335,0.02072538860103627,0.12953367875647667,0.03626943005181347,0.5958549222797928,0.06735751295336788,0.03626943005181347,0.08290155440414508,0.0051813471502590676,0.0
2016-06,TMZ,0.07920792079207921,0.019801980198019802,0.7029702970297029,0.009900990099009901,0.0049504950495049506,0.0,0.14356435643564355,0.039603960396039604,0.0,0.0
2016-06,TechCrunch,0.09313725490196079,0.00980392156862745,0.014705882352941176,0.5,0.3137254901960784,0.029411764705882353,0.00980392156862745,0.024509803921568627,0.004901960784313725,0.0
2016-06,The Hill,0.01694915254237288,0.5706214689265536,0.011299435028248588,0.04519774011299435,0.11299435028248588,0.12429378531073447,0.07344632768361582,0.04519774011299435,0.0,0.0
2016-06,The New York Times,0.25675675675675674,0.07207207207207207,0.22072072072072071,0.013513513513513514,0.07207207207207207,0.06306306306306306,0.15765765765765766,0.05405405405405406,0.09009009009009009,0.0
2016-06,The Verge,0.17406143344709898,0.013651877133105802,0.08873720136518772,0.4641638225255973,0.08532423208191127,0.010238907849829351,0.020477815699658702,0.08191126279863481,0.06143344709897611,0.0
2016-06,Vice,0.34177215189873417,0.0379746835443038,0.370253164556962,0.06329113924050633,0.015822784810126583,0.022151898734177215,0.06962025316455696,0.07911392405063292,0.0,0.0
2016-06,Vice News,0.03546099290780142,0.09574468085106383,0.028368794326241134,0.010638297872340425,0.04964539007092199,0.3333333333333333,0.36524822695035464,0.08156028368794327,0.0,0.0
2016-06,Vox,0.09541984732824428,0.183206106870229,0.09541984732824428,0.21755725190839695,0.1183206106870229,0.09923664122137404,0.1297709923664122,0.061068702290076333,0.0,0.0
2016-06,Washington Post,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-06,Wired,0.2837370242214533,0.03806228373702422,0.10034602076124567,0.29411764705882354,0.0657439446366782,0.020761245674740483,0.05536332179930796,0.14186851211072665,0.0,0.0
2016-07,Business Insider,0.24,0.06,0.1,0.16,0.2,0.08,0.1,0.06,0.0,0.0
2016-07,Buzzfeed News,0.10305343511450382,0.27099236641221375,0.09923664122137404,0.04198473282442748,0.05343511450381679,0.09541984732824428,0.24427480916030533,0.05343511450381679,0.0,0.03816793893129771
2016-07,CNBC,0.046875,0.109375,0.0234375,0.09375,0.5390625,0.0703125,0.03125,0.078125,0.0078125,0.0
2016-07,CNN,0.14,0.30666666666666664,0.08,0.013333333333333334,0.02,0.14,0.22,0.08,0.0,0.0
2016-07,Economist,0.125,0.09259259259259259,0.05555555555555555,0.023148148148148147,0.2916666666666667,0.1527777777777778,0.10185185185185185,0.0787037037037037,0.0787037037037037,0.0
2016-07,Fox News,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,Gizmodo,0.39114391143911437,0.02952029520295203,0.033210332103321034,0.2066420664206642,0.033210332103321034,0.01845018450184502,0.025830258302583026,0.26199261992619927,0.0,0.0
2016-07,Hyperallergic,0.9209302325581395,0.004651162790697674,0.009302325581395349,0.004651162790697674,0.0,0.009302325581395349,0.004651162790697674,0.0,0.0,0.046511627906976744
2016-07,Mashable,0.2840466926070039,0.054474708171206226,0.27626459143968873,0.14396887159533073,0.054474708171206226,0.023346303501945526,0.058365758754863814,0.10505836575875487,0.0,0.0
2016-07,New Republic,0.08653846153846154,0.6666666666666666,0.041666666666666664,0.009615384615384616,0.009615384615384616,0.0641025641025641,0.10576923076923077,0.016025641025641024,0.0,0.0
2016-07,New Yorker,0.5316455696202531,0.0759493670886076,0.16455696202531644,0.012658227848101266,0.012658227848101266,0.05063291139240506,0.08860759493670886,0.02531645569620253,0.0379746835443038,0.0
2016-07,People,0.13812154696132597,0.09392265193370165,0.5911602209944752,0.0,0.0055248618784530384,0.0,0.1270718232044199,0.04419889502762431,0.0,0.0
2016-07,Politico,0.010416666666666666,0.7777777777777778,0.013888888888888888,0.003472222222222222,0.013888888888888888,0.09027777777777778,0.08333333333333333,0.006944444444444444,0.0,0.0
2016-07,Refinery 29,0.25308641975308643,0.05555555555555555,0.47530864197530864,0.043209876543209874,0.012345679012345678,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.030864197530864196,0.0
2016-07,Reuters,0.02040816326530612,0.01020408163265306,0.08673469387755102,0.030612244897959183,0.6479591836734694,0.08673469387755102,0.03571428571428571,0.061224489795918366,0.02040816326530612,0.0
2016-07,TMZ,0.09950248756218906,0.05970149253731343,0.6666666666666666,0.0,0.0,0.024875621890547265,0.13930348258706468,0.009950248756218905,0.0,0.0
2016-07,TechCrunch,0.11981566820276497,0.013824884792626729,0.013824884792626729,0.4792626728110599,0.28110599078341014,0.02304147465437788,0.013824884792626729,0.055299539170506916,0.0,0.0
