month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,GDP,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_Politico,publication_Reuters,publication_The Hill,publication_The Verge,publication_Vice News,publication_Washington Post,publication_Wired
2017-01-01,0.3279499,0.2671424,0.42515728,0.24912576,0.36897498,0.20994796,0.27205813,0.33874384,0.22054826,0.34869128,2017-01-31,-0.5137328339573927,2017-01-01,99.7484,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-01,0.21927533,0.22953835,0.2663474,0.2501621,0.2681362,0.24574229,0.25436473,0.26372248,0.25999203,0.3181697,2017-01-31,-0.4555079405090861,2017-01-01,99.7484,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-01,0.5067201,0.31530622,0.36597311,0.19543974,0.26535496,0.13547683,0.31580797,0.29024005,0.20385246,0.3017474,2017-01-31,-0.8360655737636388,2017-01-01,99.7484,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-01-01,0.2535303,0.27905533,0.28652978,0.35213396,0.24589233,0.2200602,0.34324318,0.34538975,0.29223377,0.31713578,2017-01-31,-0.3403106009451923,2017-01-01,99.7484,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-01-01,0.22206168,0.3039818,0.23011103,0.27942687,0.23842755,0.21372363,0.33062607,0.30906302,0.5192394,0.27569494,2017-01-31,-0.3767757875230461,2017-01-01,99.7484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-01-01,0.23533645,0.31189144,0.2639844,0.29625696,0.23669381,0.20373723,0.34984636,0.32592076,0.28682467,0.2723944,2017-01-31,-0.2530987604957004,2017-01-01,99.7484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-01,0.3234217,0.27819866,0.48493445,0.26761138,0.44707534,0.24284214,0.3125563,0.36730415,0.27008718,0.35008004,2017-01-31,-0.476084762865696,2017-01-01,99.7484,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-01-01,0.27000394,0.33648726,0.24419992,0.26222154,0.25017336,0.19704399,0.36762783,0.2712967,0.36749375,0.29591173,2017-01-31,-0.4517468004150031,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-01-01,0.30752602,0.22009397,0.5055401,0.23614387,0.45820644,0.21875085,0.23444732,0.32096544,0.19717094,0.30228692,2017-01-31,-0.6112742219611251,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-01-01,0.15814221,0.1325403,0.17394596,0.17126371,0.14149676,0.3433588,0.12379129,0.20335813,0.13658409,0.19882563,2017-01-31,-0.384236453201655,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-01-01,0.30524907,0.21624692,0.49181145,0.24348205,0.46169308,0.2339999,0.23846099,0.32881588,0.20732012,0.30585083,2017-01-31,-0.5120026307134127,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-01-01,0.194236,0.23341194,0.22562306,0.37194073,0.20109583,0.23172145,0.30504727,0.31182173,0.25061464,0.25416476,2017-01-31,-0.1911632100991022,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-01-01,0.26375172,0.18517236,0.33511645,0.20194466,0.28666747,0.16849501,0.19990702,0.25659662,0.18363513,0.29204494,2017-01-31,-0.6403491755575866,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-01-01,0.20086432,0.23630606,0.24854974,0.32471406,0.23072724,0.20859337,0.3029588,0.29745978,0.26164505,0.26385465,2017-01-31,-0.119363395225385,2017-01-01,99.7484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-02-01,0.26100832,0.20829949,0.39857385,0.26770326,0.35234085,0.2892805,0.2347984,0.3366743,0.19887291,0.27899948,2017-02-28,-0.4851166532578559,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.32766828,0.28017518,0.35646486,0.24286975,0.31341243,0.20543565,0.27633998,0.32669902,0.24234714,0.31365997,2017-02-28,-0.5934899204733505,2017-02-01,99.72295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.19214033,0.20154805,0.2905244,0.27664137,0.26808608,0.34374022,0.2261862,0.2899496,0.2027876,0.25470224,2017-02-28,-0.2627698788834846,2017-02-01,99.72295,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.33581474,0.2641476,0.41041625,0.25140917,0.35921323,0.21026811,0.28519306,0.33483616,0.2269967,0.3515719,2017-02-28,-0.549896049895907,2017-02-01,99.72295,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.21994638,0.2330069,0.26983115,0.2502427,0.27283466,0.26089394,0.26196954,0.2778397,0.27391717,0.32331082,2017-02-28,-0.4600886917958813,2017-02-01,99.72295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.27091277,0.2017262,0.256128,0.33192387,0.19415605,0.16895331,0.23495758,0.2519974,0.23989433,0.39950815,2017-02-28,0.0,2017-02-01,99.72295,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.26220572,0.27076417,0.28365514,0.35786194,0.24417965,0.2347058,0.33940205,0.35530975,0.29967636,0.33262795,2017-02-28,-0.3406179351920344,2017-02-01,99.72295,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.23682643,0.3158239,0.221513,0.28195664,0.22720413,0.22104476,0.33827016,0.3082266,0.5179915,0.2868329,2017-02-28,-0.391595615103413,2017-02-01,99.72295,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-02-01,0.24173991,0.3280849,0.25120145,0.30560374,0.23042168,0.21025485,0.36513907,0.33030233,0.2878264,0.27923784,2017-02-28,-0.1068131868131398,2017-02-01,99.72295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-02-01,0.33936238,0.28339255,0.47859597,0.26203153,0.4406017,0.23064402,0.31041044,0.36232394,0.2701195,0.34465176,2017-02-28,-0.5387096774192758,2017-02-01,99.72295,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-02-01,0.28049463,0.33972237,0.2700684,0.2504025,0.27095586,0.18204156,0.35702643,0.2774186,0.36077046,0.30844912,2017-02-28,-0.4738041002276555,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-02-01,0.3359582,0.23270363,0.52641666,0.2377705,0.45535788,0.2135422,0.2577814,0.3410652,0.20661414,0.31507537,2017-02-28,-0.5922930542339219,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-02-01,0.13561611,0.123898014,0.14883229,0.16972286,0.11849971,0.33419904,0.11415566,0.19030093,0.1379663,0.18110736,2017-02-28,-0.3539603960391659,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-02-01,0.3190174,0.21052465,0.47298238,0.24373426,0.42663184,0.23397014,0.23586985,0.33527783,0.20869595,0.32497603,2017-02-28,-0.5539315989475142,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-02-01,0.20588173,0.2414015,0.22801797,0.36784834,0.20879152,0.234731,0.30549282,0.32187092,0.2541654,0.25111493,2017-02-28,-0.262893081760896,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-02-01,0.2774559,0.18646705,0.33661863,0.19833122,0.29384586,0.16189234,0.19583516,0.2641869,0.18293107,0.2905963,2017-02-28,-0.6905456059973571,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-02-01,0.20815301,0.24449602,0.23737352,0.3352254,0.2274747,0.21908927,0.30824628,0.3115973,0.26666874,0.28692928,2017-02-28,-0.1387645478960261,2017-02-01,99.72295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-03-01,0.24409162,0.20024067,0.36790285,0.26620665,0.33846027,0.28750855,0.23533224,0.32627586,0.18913199,0.25938812,2017-03-31,-0.4752920035934633,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.30988693,0.26592466,0.33361918,0.23596457,0.2969515,0.19688421,0.25256756,0.3136786,0.23275548,0.2955011,2017-03-31,-0.6462493706996734,2017-03-01,99.70569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.18285738,0.18253963,0.2647483,0.25400233,0.26776156,0.34525916,0.21764377,0.2685636,0.19283427,0.23775354,2017-03-31,-0.3673563218389115,2017-03-01,99.70569,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.3217818,0.27534866,0.36790788,0.2363373,0.33910286,0.2047874,0.26602364,0.3197966,0.21577592,0.34414414,2017-03-31,-0.5849999999998172,2017-03-01,99.70569,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.2223657,0.21462499,0.27433935,0.24394083,0.2850717,0.24771442,0.24741566,0.27200985,0.2558691,0.32047364,2017-03-31,-0.5099337748343347,2017-03-01,99.70569,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.34895468,0.25103128,0.33248064,0.25374132,0.29247472,0.17083645,0.32190043,0.25652418,0.2057143,0.3449566,2017-03-31,-0.4999999999980469,2017-03-01,99.70569,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.26060352,0.28077862,0.27441442,0.35921144,0.24044128,0.23042196,0.33497426,0.3547643,0.30344528,0.33105525,2017-03-31,-0.3664836938972016,2017-03-01,99.70569,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.22741953,0.31341055,0.20525153,0.28001148,0.21231075,0.21507826,0.3369495,0.30462158,0.5231445,0.272208,2017-03-31,-0.3719211822659182,2017-03-01,99.70569,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-03-01,0.23849094,0.32367888,0.2501708,0.31546184,0.2352929,0.2211328,0.35334063,0.33064327,0.29448235,0.2812727,2017-03-31,-0.2406654343806873,2017-03-01,99.70569,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-03-01,0.3202751,0.27742055,0.46245915,0.26300836,0.4267659,0.2418647,0.30784133,0.35241264,0.25716227,0.34232816,2017-03-31,-0.5095144940422355,2017-03-01,99.70569,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-03-01,0.2786477,0.34784362,0.25571644,0.24934125,0.25909862,0.19779976,0.3638418,0.2751943,0.3677561,0.29819083,2017-03-31,-0.4508268059180916,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-03-01,0.33926028,0.23126902,0.52110165,0.24059959,0.47563615,0.22395205,0.25110388,0.32405373,0.19993247,0.30612203,2017-03-31,-0.6083351052518374,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-03-01,0.15345488,0.12517716,0.145427,0.1771858,0.12911585,0.3349189,0.110290594,0.21082617,0.14341794,0.20081453,2017-03-31,-0.4757281553393859,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-03-01,0.29502556,0.21196501,0.44987613,0.24926099,0.43962228,0.25223145,0.23403814,0.325667,0.20430318,0.31271243,2017-03-31,-0.471454404546507,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-03-01,0.19488275,0.24437496,0.2068438,0.3774264,0.1892583,0.24331795,0.3180781,0.3241306,0.2609081,0.24714851,2017-03-31,-0.2181818181817319,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-03-01,0.26178396,0.18083878,0.31779575,0.19509503,0.2825715,0.17474276,0.19463004,0.25307035,0.17470746,0.2801778,2017-03-31,-0.706525339516279,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-03-01,0.21924673,0.24109107,0.2518301,0.33360574,0.23325273,0.22486281,0.30869114,0.31191292,0.26022905,0.290261,2017-03-31,-0.3333333333330808,2017-03-01,99.70569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-04-01,0.24301688,0.20384222,0.36045194,0.2778407,0.3145052,0.28686112,0.23420265,0.32126024,0.1926076,0.2805897,2017-04-30,-0.4947209653088275,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.31038675,0.26990336,0.31163636,0.24045591,0.27630243,0.19353655,0.27491802,0.30369055,0.23793288,0.30299836,2017-04-30,-0.6349465289105247,2017-04-01,99.70166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.17888194,0.18381356,0.2567673,0.2731727,0.24626671,0.3513955,0.22119947,0.27914035,0.18837695,0.2399189,2017-04-30,-0.2945932289033378,2017-04-01,99.70166,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.33269387,0.28189844,0.38426584,0.25045377,0.34747544,0.20725472,0.29326108,0.32504418,0.2241396,0.33712345,2017-04-30,-0.5636923076921343,2017-04-01,99.70166,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.21481304,0.22525188,0.26609945,0.25483263,0.28887144,0.26516342,0.25094828,0.27500775,0.2606855,0.32720387,2017-04-30,-0.4684665682344508,2017-04-01,99.70166,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.23443753,0.24967287,0.25135526,0.2788668,0.18153267,0.22964257,0.28633133,0.31549466,0.3090905,0.39301333,2017-04-30,-0.6666666666543211,2017-04-01,99.70166,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.25615886,0.29072785,0.2789251,0.3792851,0.24334502,0.23862547,0.3475553,0.36275193,0.310512,0.33073705,2017-04-30,-0.3777423214996498,2017-04-01,99.70166,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.23220243,0.32122952,0.21361008,0.2855373,0.21785276,0.21919371,0.3381656,0.30305383,0.5334242,0.28542432,2017-04-30,-0.3697003957036829,2017-04-01,99.70166,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-04-01,0.24128427,0.31989783,0.2483506,0.30822593,0.23587526,0.21283625,0.36324418,0.32917926,0.28442168,0.27891952,2017-04-30,-0.2134720158493246,2017-04-01,99.70166,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-01,0.32609683,0.2744996,0.45050523,0.26347736,0.420449,0.24501441,0.32177714,0.34750617,0.26505688,0.34408295,2017-04-30,-0.5187969924811101,2017-04-01,99.70166,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-04-01,0.28036222,0.3489814,0.23616147,0.24777178,0.2623482,0.19113429,0.36211532,0.2643953,0.3642845,0.29576436,2017-04-30,-0.4366258741257787,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-04-01,0.28931823,0.23823093,0.47117442,0.23594505,0.43060368,0.2241531,0.25489733,0.30145967,0.2053324,0.30575165,2017-04-30,-0.5448734339042329,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-04-01,0.15091918,0.12902375,0.1462443,0.17618787,0.11947773,0.32294422,0.1257603,0.19320084,0.13721696,0.1966568,2017-04-30,-0.4639556377075194,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-04-01,0.2874976,0.20711018,0.42519638,0.24345939,0.4016252,0.23773165,0.2291311,0.3131987,0.19973768,0.31043938,2017-04-30,-0.5322490185079831,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-04-01,0.18053065,0.23211233,0.18932872,0.36727095,0.17813931,0.21964237,0.29788104,0.2870352,0.24851246,0.23477904,2017-04-30,-0.1722141823443453,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-04-01,0.2905572,0.17518842,0.31184584,0.20773627,0.28631824,0.17700185,0.205194,0.2587149,0.1725961,0.3017532,2017-04-30,-0.6895489947472034,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-04-01,0.13402435,0.28280124,0.2471019,0.13503256,0.2504503,0.1593066,0.3162675,0.2676011,0.3806427,0.20525604,2017-04-30,-0.1874999999941406,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-04-01,0.21077861,0.23293,0.24293764,0.32906792,0.23002927,0.2161362,0.29471815,0.30870622,0.26160938,0.29185113,2017-04-30,-0.239969719908978,2017-04-01,99.70166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-05-01,0.2575276,0.20714323,0.3723413,0.28089684,0.33069468,0.27296948,0.2405988,0.33663917,0.19751015,0.28098375,2017-05-31,-0.5501519756835561,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.33266404,0.26991767,0.34347755,0.23536834,0.3035107,0.19624306,0.27352676,0.31863508,0.23575637,0.3003914,2017-05-31,-0.6432810835488292,2017-05-01,99.71575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.17998663,0.20278414,0.2610279,0.26149133,0.2596499,0.34745374,0.23013917,0.27880466,0.19588962,0.24420942,2017-05-31,-0.2510322047893266,2017-05-01,99.71575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.35264674,0.27991733,0.41745466,0.25391173,0.3629017,0.21631122,0.2957466,0.34524098,0.22569087,0.3524815,2017-05-31,-0.6272574042859071,2017-05-01,99.71575,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.21194255,0.2246751,0.26432535,0.24874166,0.28431317,0.26722756,0.25536615,0.28200483,0.258035,0.31073114,2017-05-31,-0.4665741383297555,2017-05-01,99.71575,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.32755935,0.21416454,0.20673878,0.2115191,0.14529645,0.05680586,0.28396603,0.20662111,0.2200659,0.30651608,2017-05-31,-0.0322580645150884,2017-05-01,99.71575,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.28224117,0.28561884,0.29849976,0.35121447,0.25736177,0.22800593,0.3343417,0.35957173,0.28964162,0.33886945,2017-05-31,-0.4022988505745909,2017-05-01,99.71575,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.23027311,0.32133096,0.2088863,0.2961774,0.21720803,0.2258958,0.34109184,0.30718637,0.53443956,0.28395826,2017-05-31,-0.3400655021833133,2017-05-01,99.71575,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-05-01,0.24022105,0.3156657,0.24840389,0.30559257,0.23068659,0.21080522,0.35624784,0.32401425,0.28217697,0.27052668,2017-05-31,-0.2026552128074179,2017-05-01,99.71575,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-05-01,0.3418453,0.2878119,0.4793206,0.26626688,0.43822417,0.24346979,0.32115823,0.36384368,0.27028298,0.354329,2017-05-31,-0.5448017483608265,2017-05-01,99.71575,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-05-01,0.26918727,0.3429164,0.23591991,0.25166813,0.255111,0.1961217,0.35727912,0.26044634,0.3670302,0.28252006,2017-05-31,-0.4687292082500883,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-05-01,0.31807077,0.25194293,0.48702145,0.23909737,0.43701515,0.22320443,0.26659566,0.3154925,0.20707676,0.29984143,2017-05-31,-0.5690607734805506,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-05-01,0.14845458,0.1400912,0.14685665,0.18480866,0.1371226,0.34520486,0.12996043,0.21029855,0.14823774,0.19851007,2017-05-31,-0.4452887537990537,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-05-01,0.30112833,0.20490567,0.45079863,0.23736164,0.40960455,0.23431593,0.23125099,0.31654063,0.19232588,0.30940083,2017-05-31,-0.5305067218199249,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-05-01,0.19052006,0.24574092,0.19846931,0.36971465,0.18451393,0.22704361,0.31186715,0.3078042,0.26312348,0.24732232,2017-05-31,-0.129194630872429,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-05-01,0.29369625,0.20931195,0.31978726,0.2215505,0.28249142,0.198685,0.22544874,0.282817,0.19513461,0.3151256,2017-05-31,-0.6998928188637549,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-05-01,0.16430874,0.19633813,0.15294029,0.31933817,0.2144956,0.18374749,0.22621356,0.12821294,0.17213698,0.18061082,2017-05-31,-0.042553191488909,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-05-01,0.20683788,0.25041428,0.21695995,0.33080107,0.20788576,0.22171903,0.31249487,0.30338883,0.26114884,0.28203562,2017-05-31,-0.2620922384698964,2017-05-01,99.71575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-06-01,0.26001498,0.2024365,0.36130086,0.28643566,0.33184358,0.26326838,0.2385473,0.32355982,0.1966883,0.282728,2017-06-30,-0.4948921679906385,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.3153508,0.2822993,0.3131882,0.23635566,0.28575668,0.2017991,0.27474335,0.30391958,0.23654638,0.29562494,2017-06-30,-0.5852494577005661,2017-06-01,99.75186,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.17221229,0.1983192,0.2400474,0.27814627,0.23852858,0.35509074,0.21952733,0.2783761,0.19379887,0.24049538,2017-06-30,-0.2048470859779545,2017-06-01,99.75186,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.36189073,0.27457,0.4051639,0.24320066,0.3548929,0.2066561,0.2916469,0.3289622,0.20982048,0.34852177,2017-06-30,-0.653320772491603,2017-06-01,99.75186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.20814027,0.23005672,0.25140613,0.24722879,0.28211415,0.26841572,0.24911053,0.27652356,0.2536843,0.3182398,2017-06-30,-0.478639568643617,2017-06-01,99.75186,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.24913257,0.30448678,0.1550788,0.19752897,0.21719253,0.16897412,0.31404904,0.21326683,0.17332597,0.21395427,2017-06-30,-0.3333333333277778,2017-06-01,99.75186,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.27051225,0.28138372,0.29352152,0.3670235,0.25379553,0.2377788,0.3404282,0.3601534,0.30753738,0.33435512,2017-06-30,-0.3932339032373979,2017-06-01,99.75186,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.23636095,0.31956002,0.20636594,0.27507365,0.21993616,0.212986,0.34086227,0.30023962,0.5272581,0.28150192,2017-06-30,-0.4143936904369325,2017-06-01,99.75186,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017-06-01,0.22601919,0.31899953,0.23953271,0.31431156,0.22435237,0.2082787,0.36283904,0.3157627,0.29032612,0.26594952,2017-06-30,-0.1548507462685845,2017-06-01,99.75186,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017-06-01,0.33961785,0.27681795,0.45102668,0.24777529,0.43993023,0.23244476,0.3025374,0.3459814,0.24252437,0.34469828,2017-06-30,-0.5493872729956372,2017-06-01,99.75186,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017-06-01,0.26046607,0.33786395,0.22610085,0.2363131,0.23634638,0.18619536,0.3458793,0.24563144,0.34404257,0.26397222,2017-06-30,-0.4209167204646801,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017-06-01,0.3286234,0.23792318,0.49601036,0.23879415,0.46029627,0.22016276,0.26031014,0.3239105,0.20131266,0.30621642,2017-06-30,-0.5489201877933241,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2017-06-01,0.16312566,0.14825645,0.14765143,0.18171187,0.13709001,0.31976658,0.1343233,0.20502439,0.14857441,0.20794265,2017-06-30,-0.4899328859057413,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017-06-01,0.3296662,0.23302335,0.4697952,0.252294,0.4409147,0.23791638,0.25731617,0.34169275,0.20981863,0.31813523,2017-06-30,-0.5892593685451197,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017-06-01,0.18877737,0.24071983,0.2054263,0.37420303,0.18663664,0.23582189,0.3264564,0.30640724,0.26478305,0.24495001,2017-06-30,-0.1422018348623201,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017-06-01,0.3072601,0.20912157,0.32869858,0.21349202,0.28587607,0.19742647,0.23017557,0.27775237,0.19125801,0.3145722,2017-06-30,-0.712907117008321,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017-06-01,0.13937552,0.19520882,0.15536477,0.36005542,0.20504893,0.27269164,0.23755074,0.1785369,0.19059104,0.16586883,2017-06-30,-0.0090090090089278,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017-06-01,0.2031717,0.23607448,0.23690668,0.3551579,0.21960665,0.23198836,0.30352044,0.31369317,0.26404867,0.292452,2017-06-30,-0.3080967402730724,2017-06-01,99.75186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2017-07-01,0.25223428,0.20141473,0.3611163,0.27689105,0.34160924,0.2627912,0.2451228,0.32223216,0.19407013,0.2893175,2017-07-31,-0.467948717948343,2017-07-01,99.8107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-07-01,0.31257048,0.28825656,0.30902976,0.23395932,0.28634378,0.19558452,0.28707087,0.30106014,0.24462529,0.29423967,2017-07-31,-0.5372760547099715,2017-07-01,99.8107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-07-01,0.17207396,0.17434898,0.22531848,0.24030426,0.22770348,0.34665734,0.2031699,0.26052153,0.17495179,0.22492826,2017-07-31,-0.2695139911633434,2017-07-01,99.8107,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017-07-01,0.344816,0.2730876,0.39695635,0.2565852,0.34225276,0.21929857,0.28821868,0.3393765,0.2177275,0.34417832,2017-07-31,-0.5596799999998209,2017-07-01,99.8107,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
