month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,INDPRO,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_Politico,publication_Reuters,publication_The Hill,publication_The Verge,publication_Vice News,publication_Washington Post,publication_Wired
2016-01-01,0.40957075,0.2507057,0.25661224,0.18539251,0.21568072,0.18698695,0.22474551,0.20329191,0.1550014,0.23623401,2016-01-31,-0.3597597597595436,2016-01-01,99.4391,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.19625321,0.25009793,0.3287994,0.27340472,0.36097422,0.22497594,0.29226345,0.3555833,0.30855957,0.33055943,2016-01-31,-0.4536340852128904,2016-01-01,99.4391,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.25355256,0.23277204,0.263605,0.21152204,0.24678428,0.2507482,0.24452469,0.22626255,0.20019633,0.30656976,2016-01-31,-0.4493644936448442,2016-01-01,99.4391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.20898533,0.35455364,0.30035535,0.2418325,0.19269435,0.26444885,0.31250852,0.21067472,0.2011852,0.286726,2016-01-31,-0.1711229946523301,2016-01-01,99.4391,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.24028002,0.30826855,0.33088714,0.30695817,0.20422997,0.5829295,0.3187275,0.18391922,0.20221141,0.25189376,2016-01-31,-0.2978036175709632,2016-01-01,99.4391,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.17919199,0.2675395,0.26821858,0.2898542,0.2038143,0.26880133,0.3290159,0.20563702,0.2239564,0.2604799,2016-01-31,-0.2024062278838632,2016-01-01,99.4391,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-01-01,0.21088229,0.2381859,0.3167324,0.2756862,0.38442826,0.25666183,0.32211447,0.35362434,0.28782204,0.29383686,2016-01-31,-0.4154595564670663,2016-01-01,99.4391,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-01-01,0.19544648,0.23794684,0.25118163,0.33923936,0.22612207,0.36973113,0.3541654,0.20860119,0.25642064,0.28685436,2016-01-31,-0.4153705397986241,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-01-01,0.20096678,0.21833323,0.30370918,0.23735723,0.48943684,0.19657318,0.25077674,0.42802647,0.289784,0.28100607,2016-01-31,-0.4707952146374687,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-01-01,0.3160554,0.19380917,0.2129552,0.15904246,0.1646451,0.1672064,0.16661182,0.17720212,0.18792836,0.24507087,2016-01-31,-0.4996628455829402,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-01-01,0.22672173,0.23584062,0.29856712,0.19177186,0.45053545,0.19258253,0.22137792,0.41561335,0.2721236,0.29480046,2016-01-31,-0.4538893344023841,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-01-01,0.23527256,0.3775935,0.29179916,0.243407,0.1887895,0.25063875,0.31257355,0.19594178,0.18170913,0.2331198,2016-01-31,-0.1023550724637217,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-01-01,0.17428038,0.19129463,0.25227156,0.19592272,0.22646998,0.1999285,0.21363206,0.24802694,0.29360902,0.3522069,2016-01-31,-0.7047128129601707,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-01-01,0.21342812,0.32720178,0.28949395,0.22705539,0.19323164,0.25733185,0.3020562,0.19524844,0.17477733,0.24648541,2016-01-31,-0.2941176470587112,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-02-01,0.18624637,0.21469173,0.2907493,0.26146114,0.32747066,0.21720496,0.2548928,0.31044334,0.31792164,0.28147438,2016-02-29,-0.3976210705180978,2016-02-01,98.9232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.39622056,0.23482533,0.26512042,0.18467322,0.21790019,0.18332514,0.2169642,0.19902645,0.16253269,0.21805978,2016-02-29,-0.3875530410181135,2016-02-01,98.9232,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.1999864,0.24514501,0.31470284,0.28305486,0.36234918,0.23210336,0.3046876,0.34126562,0.31316528,0.33039406,2016-02-29,-0.4342840341074877,2016-02-01,98.9232,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.27258942,0.23722205,0.28411925,0.23180734,0.29912266,0.2612511,0.25271288,0.24571785,0.21359938,0.3176675,2016-02-29,-0.5019526763150696,2016-02-01,98.9232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.2109391,0.3536653,0.3132,0.24218759,0.19340543,0.2662934,0.3137616,0.21671426,0.21173061,0.29655972,2016-02-29,-0.1950856291883115,2016-02-01,98.9232,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.24844566,0.3292507,0.34171873,0.3034614,0.20362121,0.59359133,0.3151229,0.18768235,0.19891767,0.25178275,2016-02-29,-0.3701177929323093,2016-02-01,98.9232,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.18657146,0.26068845,0.27270168,0.313467,0.20772639,0.28271872,0.33054656,0.20719294,0.22049554,0.24862303,2016-02-29,-0.1487455197132172,2016-02-01,98.9232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-02-01,0.20878369,0.23388664,0.31554246,0.28856525,0.42863914,0.25511312,0.3247323,0.37085176,0.285731,0.28706154,2016-02-29,-0.3485593815881531,2016-02-01,98.9232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-02-01,0.18832059,0.24773504,0.25327337,0.3501694,0.23686555,0.36318192,0.36507833,0.21261984,0.26852208,0.28597292,2016-02-29,-0.4107683000604132,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-02-01,0.19928125,0.2110824,0.29581314,0.238914,0.5049002,0.19902265,0.26362637,0.4223396,0.28900665,0.27340022,2016-02-29,-0.3393109957526334,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-02-01,0.32870314,0.18639836,0.20378925,0.16073288,0.1703445,0.1689112,0.15894037,0.17393984,0.16284288,0.24006543,2016-02-29,-0.4680086268867951,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-02-01,0.2153836,0.23339272,0.30243817,0.19093682,0.47181335,0.19025697,0.225528,0.4292605,0.26421627,0.27122974,2016-02-29,-0.4340712223289538,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-02-01,0.23981526,0.36171308,0.3080408,0.24226102,0.19104798,0.24797328,0.31020275,0.2038396,0.19389626,0.24280752,2016-02-29,-0.1450629825273689,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-02-01,0.18360096,0.19401374,0.2458596,0.20447488,0.25263616,0.19863057,0.21644068,0.24375077,0.2722752,0.3477773,2016-02-29,-0.6760288502332901,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-02-01,0.20347548,0.3112646,0.29642102,0.24235058,0.19707395,0.25674638,0.30748913,0.19961055,0.19452715,0.25777397,2016-02-29,-0.1194539249145398,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-03-01,0.16965406,0.20944412,0.27517956,0.24954866,0.27217087,0.21278003,0.25009173,0.28858444,0.31509212,0.27998912,2016-03-31,-0.6302816901407063,2016-03-01,98.1635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.38153905,0.24838881,0.26541123,0.19346224,0.22646572,0.20010273,0.22242045,0.20801209,0.17293784,0.24223156,2016-03-31,-0.2293333333331804,2016-03-01,98.1635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.19525237,0.22943138,0.3143371,0.28385854,0.3299776,0.21605207,0.28477207,0.32521215,0.3235307,0.3306373,2016-03-31,-0.4722838137470538,2016-03-01,98.1635,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.26760852,0.23134601,0.2719026,0.21908928,0.2853046,0.2504206,0.2419646,0.24893837,0.20968537,0.30811164,2016-03-31,-0.487199684915225,2016-03-01,98.1635,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.20683101,0.36121625,0.31909123,0.25102556,0.20093948,0.2809067,0.32594958,0.22782633,0.22242598,0.29678997,2016-03-31,-0.2440665958199631,2016-03-01,98.1635,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.24701796,0.3192512,0.33762732,0.30536935,0.20119306,0.592484,0.32170248,0.17904031,0.19836934,0.24215361,2016-03-31,-0.2830534351144174,2016-03-01,98.1635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.18372819,0.27304995,0.27505958,0.29770327,0.19714002,0.27276477,0.3262571,0.2032569,0.22394179,0.25592613,2016-03-31,-0.2723449001050809,2016-03-01,98.1635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-03-01,0.20302503,0.22680482,0.30331424,0.26818323,0.41865054,0.23556681,0.30323526,0.39586234,0.29409873,0.29564705,2016-03-31,-0.4403235124205152,2016-03-01,98.1635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-03-01,0.20779341,0.24792981,0.26761356,0.3454321,0.26295084,0.36583966,0.3645745,0.2292939,0.25818577,0.2868989,2016-03-31,-0.3969612668520442,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-03-01,0.18946865,0.2110137,0.29094443,0.23811308,0.47209147,0.20263715,0.25899023,0.43186954,0.28680965,0.2873031,2016-03-31,-0.3857615894038936,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-03-01,0.31624806,0.1817005,0.2061755,0.14619483,0.15454258,0.16047746,0.1409723,0.16143471,0.17059195,0.23877381,2016-03-31,-0.494701617400728,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-03-01,0.21683425,0.2334773,0.30279598,0.19480836,0.45827523,0.19120215,0.23162079,0.43041787,0.2794155,0.28274015,2016-03-31,-0.5004321521173292,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-03-01,0.23006314,0.37154222,0.30013242,0.23726816,0.18138136,0.25421214,0.31543028,0.19567685,0.18753652,0.23632672,2016-03-31,-0.0848069289065013,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-03-01,0.17879887,0.20045163,0.25560877,0.20474263,0.25227594,0.2098843,0.22011448,0.26674604,0.28352815,0.35037968,2016-03-31,-0.6814763231197297,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-03-01,0.207593,0.32923946,0.29254326,0.23224813,0.18429404,0.26094127,0.3163031,0.20150223,0.1866169,0.2627947,2016-03-31,-0.0917431192659849,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-04-01,0.18686606,0.20975965,0.2708867,0.26676315,0.2519931,0.22539328,0.25563186,0.25024262,0.30412456,0.27604285,2016-04-30,-0.5527189175387918,2016-04-01,98.4775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.39899734,0.24616204,0.25837785,0.19262129,0.21159308,0.18738654,0.22490011,0.19283246,0.15824434,0.21985577,2016-04-30,-0.2478289913157997,2016-04-01,98.4775,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.20555586,0.24836898,0.31864566,0.2851681,0.33888552,0.22757927,0.2869272,0.34088922,0.31928274,0.34242615,2016-04-30,-0.5382215288609445,2016-04-01,98.4775,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.26693702,0.24643558,0.2747807,0.2227046,0.2852826,0.25482053,0.2500656,0.25669658,0.21331581,0.32446855,2016-04-30,-0.4742404227211637,2016-04-01,98.4775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.19819847,0.1916841,0.2129496,0.20922536,0.24320257,0.19903241,0.3208673,0.25279456,0.24245322,0.18893701,2016-04-30,0.0624999999980468,2016-04-01,98.4775,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.214223,0.36780015,0.32054645,0.24883448,0.19274667,0.28180236,0.32761738,0.22175229,0.21872777,0.29478034,2016-04-30,-0.1710334788936786,2016-04-01,98.4775,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.24603938,0.31978056,0.33536643,0.29986665,0.21173155,0.5877454,0.31726494,0.19478072,0.20614548,0.25406042,2016-04-30,-0.356381446268984,2016-04-01,98.4775,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.19486685,0.2819708,0.281985,0.30904537,0.19762163,0.2834863,0.33964738,0.19860144,0.22036739,0.25435135,2016-04-30,-0.1641791044775506,2016-04-01,98.4775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-04-01,0.20591034,0.22811477,0.29516283,0.29320675,0.3917243,0.26443064,0.32938015,0.34102267,0.27950877,0.28934035,2016-04-30,-0.3844647519581617,2016-04-01,98.4775,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-04-01,0.19707282,0.24978173,0.2628881,0.34448594,0.2447126,0.35513094,0.3632972,0.22148806,0.2619661,0.29350817,2016-04-30,-0.3516508889401173,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-04-01,0.21281469,0.22406949,0.3035566,0.25204316,0.4908499,0.21904893,0.26877105,0.42897278,0.3039398,0.28426367,2016-04-30,-0.4768848898540251,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-04-01,0.31926203,0.18760997,0.19966492,0.14919981,0.13757405,0.15448728,0.14416079,0.1522767,0.16231099,0.20850216,2016-04-30,-0.4595588235291302,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-04-01,0.23089997,0.22715253,0.29361266,0.18980081,0.45241836,0.18555132,0.21926236,0.41063467,0.26503894,0.27497473,2016-04-30,-0.4184339314843318,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-04-01,0.22520614,0.3626083,0.3024198,0.2526081,0.19427498,0.2595182,0.32113275,0.20056118,0.20213595,0.24354762,2016-04-30,-0.1762615493958151,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-04-01,0.17775619,0.18730645,0.2402374,0.19427991,0.24597208,0.19655922,0.20605311,0.2504973,0.27976692,0.3312967,2016-04-30,-0.6877888772923298,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-04-01,0.20931128,0.3248645,0.28564858,0.23712166,0.19577271,0.26299247,0.30347788,0.19622806,0.18186954,0.25983176,2016-04-30,-0.1351025331724155,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-05-01,0.1744755,0.22233102,0.27010754,0.24697788,0.25737214,0.2203798,0.24964996,0.27488557,0.29623494,0.27471203,2016-05-31,-0.5881047492231273,2016-05-01,98.2549,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.36849022,0.24451876,0.25760558,0.18072377,0.20740224,0.18428582,0.21936436,0.19731674,0.1570657,0.21210083,2016-05-31,-0.3522580645159017,2016-05-01,98.2549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.19847944,0.24415849,0.31234613,0.28593603,0.31472775,0.22486949,0.2966493,0.32158503,0.33218148,0.33244497,2016-05-31,-0.5320754716979307,2016-05-01,98.2549,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.25736678,0.24305792,0.27181184,0.22730538,0.269638,0.27557045,0.25445288,0.24433008,0.21787114,0.33063066,2016-05-31,-0.5262004383342247,2016-05-01,98.2549,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.15539846,0.21764582,0.14832568,0.047323573,0.17496234,0.10251651,0.23946723,0.20784386,0.15541235,0.15672785,2016-05-31,-0.5294117646747405,2016-05-01,98.2549,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.20529419,0.35030463,0.31055304,0.25466406,0.19212243,0.28577414,0.32269624,0.21393102,0.21347295,0.2959552,2016-05-31,-0.1591666666666003,2016-05-01,98.2549,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.2487026,0.32845715,0.340175,0.31245765,0.20915404,0.5934811,0.3275693,0.19164917,0.21337791,0.26011527,2016-05-31,-0.3961558996261622,2016-05-01,98.2549,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.18869421,0.2802349,0.28698784,0.32649487,0.21122028,0.28202325,0.35412437,0.20604813,0.22725034,0.2615166,2016-05-31,-0.1472941176469895,2016-05-01,98.2549,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-05-01,0.23081362,0.24132775,0.31967512,0.29111755,0.414837,0.2608812,0.33040217,0.38325205,0.28679532,0.30933642,2016-05-31,-0.4360313315926079,2016-05-01,98.2549,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-05-01,0.17674851,0.24582273,0.25514552,0.34989476,0.24598573,0.35688403,0.35878333,0.22299767,0.2700454,0.28174248,2016-05-31,-0.4390549489886452,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-05-01,0.21630538,0.22202732,0.30384508,0.23685999,0.4784247,0.19266511,0.24343842,0.45939052,0.30203408,0.27260658,2016-05-31,-0.4850370370368933,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-05-01,0.3649627,0.17526378,0.21335368,0.13556631,0.13874297,0.1415502,0.12862119,0.14398906,0.14856625,0.19416137,2016-05-31,-0.4870509607347644,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-05-01,0.21909669,0.22590122,0.2824291,0.18485801,0.45843357,0.18011318,0.20867507,0.42549786,0.25124034,0.26904884,2016-05-31,-0.3370259906261879,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-05-01,0.22267668,0.37973064,0.3065191,0.23842604,0.17903052,0.25359568,0.3045408,0.19592491,0.18346053,0.23529924,2016-05-31,-0.0663106364040648,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-05-01,0.17650089,0.18542649,0.23973788,0.1897762,0.23697087,0.19017938,0.20576368,0.241493,0.27960008,0.3328812,2016-05-31,-0.7066898349260897,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-05-01,0.20855118,0.3226751,0.29536518,0.2541944,0.20297532,0.28279823,0.33448792,0.20877165,0.201015,0.27235416,2016-05-31,-0.1839762611274599,2016-05-01,98.2549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-06-01,0.16794841,0.20023578,0.26643616,0.25647983,0.2611298,0.2194913,0.24879387,0.2604882,0.30653384,0.28315303,2016-06-30,-0.6160307175424486,2016-06-01,98.7315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.34793785,0.2467133,0.25765175,0.19279861,0.23207325,0.18653895,0.21868458,0.19749771,0.16991629,0.22914247,2016-06-30,-0.3608978145302062,2016-06-01,98.7315,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.19051939,0.23019399,0.30694658,0.29034513,0.33295232,0.2182407,0.2857748,0.34541228,0.3353481,0.33571416,2016-06-30,-0.5177684371415675,2016-06-01,98.7315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.2669143,0.24247782,0.2821035,0.22038963,0.2800131,0.2606442,0.25344983,0.23825383,0.20126581,0.31403017,2016-06-30,-0.468718295569755,2016-06-01,98.7315,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.13808677,0.18203224,0.10052049,0.18083635,0.18813607,0.12767991,0.3017813,0.14706531,0.19296221,0.14072856,2016-06-30,-0.0136986301367986,2016-06-01,98.7315,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.2099093,0.35707876,0.32171375,0.26629168,0.2000469,0.29278013,0.32976255,0.21946074,0.21728396,0.29479304,2016-06-30,-0.1534246575341765,2016-06-01,98.7315,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.24679516,0.312014,0.33818918,0.30909944,0.21374604,0.58624256,0.3151201,0.19223149,0.20797604,0.25117365,2016-06-30,-0.3826496301276453,2016-06-01,98.7315,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-06-01,0.19081424,0.28373396,0.2812763,0.3127953,0.20302153,0.27856135,0.35509452,0.20304747,0.22650023,0.25500065,2016-06-30,-0.1271703425621177,2016-06-01,98.7315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-01,0.22094913,0.23941939,0.32220504,0.28188533,0.41789103,0.26329124,0.31422466,0.39148578,0.3001628,0.30587146,2016-06-30,-0.4912489379778264,2016-06-01,98.7315,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-06-01,0.18845789,0.23762102,0.24462795,0.34754834,0.24111678,0.3626585,0.3668966,0.22580102,0.27730206,0.2755422,2016-06-30,-0.4686078252955812,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-06-01,0.20580415,0.22137024,0.31211874,0.24427424,0.48396266,0.20697229,0.2479575,0.46190953,0.30924594,0.2917407,2016-06-30,-0.5210605088730978,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-06-01,0.3144355,0.18461893,0.19334406,0.15328231,0.14601818,0.15178512,0.1503206,0.15029675,0.155839,0.20172383,2016-06-30,-0.47868623340288,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-06-01,0.22218361,0.23636825,0.3063088,0.20121592,0.43937278,0.1937361,0.22202833,0.40658966,0.27694815,0.28980026,2016-06-30,-0.4625585023399132,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-06-01,0.22471221,0.37431088,0.3005997,0.23774551,0.18199985,0.2524037,0.3084185,0.19600144,0.18561266,0.23908278,2016-06-30,-0.1736049601416414,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-06-01,0.15489067,0.17724408,0.2377999,0.20019206,0.24635677,0.19159573,0.21041752,0.23556548,0.280688,0.32253456,2016-06-30,-0.6837721984077546,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-06-01,0.1964159,0.3130123,0.29354793,0.24331956,0.2038668,0.26568496,0.31389174,0.2091228,0.2006153,0.26093885,2016-06-30,-0.2756632064588952,2016-06-01,98.7315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-07-01,0.18236728,0.22193801,0.29506704,0.26758903,0.30997846,0.22984117,0.2738744,0.3135066,0.31832635,0.29370168,2016-07-31,-0.5688301742292612,2016-07-01,98.8452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.3405924,0.24490733,0.25085622,0.19038363,0.22598192,0.18648538,0.20829174,0.20171589,0.18220006,0.21598987,2016-07-31,-0.3238938053095434,2016-07-01,98.8452,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.19664235,0.24718662,0.33205453,0.30205286,0.34656632,0.24909213,0.31363538,0.3338129,0.33262917,0.3397309,2016-07-31,-0.514568599716969,2016-07-01,98.8452,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.26726034,0.2480497,0.28475213,0.23965941,0.2902726,0.25420436,0.25607556,0.25037396,0.21782501,0.32750407,2016-07-31,-0.4750101584720692,2016-07-01,98.8452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.19305712,0.23852998,0.19714253,0.18095224,0.18915844,0.16837598,0.3471586,0.18268111,0.1535845,0.20240614,2016-07-31,-0.3137254901930026,2016-07-01,98.8452,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.20220067,0.34449533,0.31810972,0.26657245,0.20550853,0.29244092,0.3331245,0.23325607,0.23161465,0.30367407,2016-07-31,-0.2110894941633214,2016-07-01,98.8452,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.24327926,0.31511578,0.3427583,0.3043543,0.2185883,0.583079,0.31968662,0.19245528,0.21190758,0.24655911,2016-07-31,-0.37658142664862,2016-07-01,98.8452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-07-01,0.18465592,0.28528318,0.29264507,0.31692648,0.21481615,0.2844669,0.34983054,0.21570082,0.23381138,0.27201015,2016-07-31,-0.2421652421651436,2016-07-01,98.8452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-01,0.21129625,0.25126308,0.34882152,0.31546518,0.4626001,0.26800445,0.33511928,0.44637978,0.33552706,0.32075003,2016-07-31,-0.5000933358221952,2016-07-01,98.8452,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-07-01,0.19069739,0.26089454,0.26274326,0.34446502,0.25340715,0.37195373,0.3688481,0.22951369,0.26423153,0.28991848,2016-07-31,-0.4029936672422559,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-07-01,0.1974843,0.22911842,0.31777808,0.26661143,0.47800922,0.21364196,0.2727357,0.4540577,0.3210531,0.2834429,2016-07-31,-0.4574940252645172,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-07-01,0.32767662,0.17891248,0.19578813,0.14414866,0.12801751,0.1433871,0.1258203,0.13959971,0.15321934,0.199154,2016-07-31,-0.4357541899437283,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-07-01,0.21262084,0.23033218,0.30272853,0.21348912,0.45698923,0.19250016,0.23580235,0.4343859,0.28721008,0.2816321,2016-07-31,-0.449859041481897,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-07-01,0.22581114,0.36278358,0.30684626,0.25340733,0.18715227,0.27100185,0.34064478,0.20090672,0.19915397,0.2518133,2016-07-31,-0.1349353049906955,2016-07-01,98.8452,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
