month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,INDPRO,publication_Business Insider,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_People,publication_Politico,publication_Refinery 29,publication_Reuters,publication_TMZ,publication_TechCrunch,publication_The Hill,publication_The New York Times,publication_The Verge,publication_Vice,publication_Vice News,publication_Vox,publication_Washington Post,publication_Wired
2016-01-01,0.0192307692307692,0.1538461538461538,0.0961538461538461,0.1538461538461538,0.2692307692307692,0.0769230769230769,0.0769230769230769,0.1346153846153846,0.0192307692307692,0.0,2016-01-31,-0.3323657474596047,2016-01-01,99.4391,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0504201680672268,0.0588235294117647,0.0168067226890756,0.1428571428571428,0.5798319327731093,0.0084033613445378,0.0672268907563025,0.0588235294117647,0.0168067226890756,0.0,2016-01-31,-0.3597597597595436,2016-01-01,99.4391,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.4269662921348314,0.0730337078651685,0.0786516853932584,0.0056179775280898,0.0617977528089887,0.1235955056179775,0.2022471910112359,0.0224719101123595,0.0056179775280898,0.0,2016-01-31,-0.4536340852128904,2016-01-01,99.4391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0721153846153846,0.1826923076923076,0.0432692307692307,0.0721153846153846,0.2403846153846154,0.1009615384615384,0.2067307692307692,0.048076923076923,0.0336538461538461,0.0,2016-01-31,-0.4493644936448442,2016-01-01,99.4391,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.009090909090909,0.3727272727272727,0.0484848484848484,0.3,0.0424242424242424,0.0151515151515151,0.006060606060606,0.203030303030303,0.003030303030303,0.0,2016-01-31,-0.1711229946523301,2016-01-01,99.4391,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0,0.9790575916230366,0.0104712041884816,0.0,0.0,0.0,0.0052356020942408,0.0052356020942408,0.0,0.0,2016-01-31,-0.2978036175709632,2016-01-01,99.4391,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0670731707317073,0.2103658536585365,0.3079268292682927,0.1524390243902439,0.0304878048780487,0.073170731707317,0.0426829268292682,0.0762195121951219,0.0396341463414634,0.0,2016-01-31,-0.2024062278838632,2016-01-01,99.4391,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.4675767918088737,0.0921501706484641,0.1689419795221843,0.0187713310580204,0.0426621160409556,0.1040955631399317,0.046075085324232,0.0102389078498293,0.0494880546075085,0.0,2016-01-31,-0.4154595564670663,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0652173913043478,0.5652173913043478,0.25,0.0108695652173913,0.0217391304347826,0.0543478260869565,0.0217391304347826,0.0,0.0108695652173913,0.0,2016-01-31,-0.4153705397986241,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0294117647058823,0.0931372549019607,0.6666666666666666,0.0098039215686274,0.0,0.1764705882352941,0.0049019607843137,0.0,0.0196078431372549,0.0,2016-01-31,-0.2862926547135417,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.8717948717948718,0.0085470085470085,0.0,0.0085470085470085,0.0085470085470085,0.0256410256410256,0.0683760683760683,0.0042735042735042,0.0042735042735042,0.0,2016-01-31,-0.4707952146374687,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0440251572327044,0.1886792452830188,0.5911949685534591,0.0628930817610062,0.0125786163522012,0.0754716981132075,0.0188679245283018,0.0062893081761006,0.0,0.0,2016-01-31,-0.1994198694704863,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.032258064516129,0.0258064516129032,0.0193548387096774,0.0580645161290322,0.4903225806451612,0.0580645161290322,0.1935483870967742,0.0451612903225806,0.0774193548387096,0.0,2016-01-31,-0.4996628455829402,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0149253731343283,0.0497512437810945,0.5522388059701493,0.0049751243781094,0.0049751243781094,0.1791044776119403,0.0099502487562189,0.0049751243781094,0.1791044776119403,0.0,2016-01-31,-0.6165289256188157,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-01-01,0.0,0.0412371134020618,0.0309278350515463,0.7010309278350515,0.0927835051546391,0.0051546391752577,0.0,0.1185567010309278,0.0103092783505154,0.0,2016-01-31,-0.0086313193588127,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-01-01,0.6172839506172839,0.0185185185185185,0.0,0.0555555555555555,0.0864197530864197,0.0617283950617283,0.0987654320987654,0.0185185185185185,0.0,0.0432098765432098,2016-01-31,-0.4538893344023841,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-01-01,0.1700404858299595,0.1619433198380566,0.1538461538461538,0.0323886639676113,0.097165991902834,0.097165991902834,0.1417004048582996,0.020242914979757,0.1255060728744939,0.0,2016-01-31,-0.412981298129722,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-01-01,0.0114942528735632,0.0383141762452107,0.21455938697318,0.5325670498084292,0.0153256704980842,0.0114942528735632,0.0114942528735632,0.1647509578544061,0.0,0.0,2016-01-31,-0.1023550724637217,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-01-01,0.023728813559322,0.3186440677966101,0.2745762711864407,0.0915254237288135,0.0271186440677966,0.0644067796610169,0.023728813559322,0.0372881355932203,0.1389830508474576,0.0,2016-01-31,-0.2908265213441797,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-01-01,0.0967741935483871,0.0293255131964809,0.0175953079178885,0.0175953079178885,0.1407624633431085,0.2639296187683284,0.4193548387096774,0.0146627565982404,0.0,0.0,2016-01-31,-0.7047128129601707,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-01-01,0.2320675105485232,0.0717299578059071,0.1561181434599156,0.2573839662447257,0.0759493670886076,0.080168776371308,0.050632911392405,0.0421940928270042,0.0126582278481012,0.0210970464135021,2016-01-31,-0.384615384615304,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-01-01,0.0390070921985815,0.1950354609929078,0.1524822695035461,0.4113475177304964,0.0390070921985815,0.0106382978723404,0.0106382978723404,0.1241134751773049,0.0177304964539007,0.0,2016-01-31,-0.2941176470587112,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-02-01,0.1509433962264151,0.1132075471698113,0.1320754716981132,0.1132075471698113,0.2075471698113207,0.0188679245283018,0.0943396226415094,0.0754716981132075,0.0943396226415094,0.0,2016-02-29,-0.3452685421990469,2016-02-01,98.9232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.3626373626373626,0.0659340659340659,0.0659340659340659,0.1098901098901098,0.0879120879120879,0.1978021978021978,0.1098901098901098,0.0,0.0,0.0,2016-02-29,-0.3976210705180978,2016-02-01,98.9232,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0594059405940594,0.0792079207920792,0.0396039603960396,0.1386138613861386,0.6435643564356436,0.0,0.0,0.0297029702970297,0.0099009900990099,0.0,2016-02-29,-0.3875530410181135,2016-02-01,98.9232,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.4157303370786517,0.1067415730337078,0.1292134831460674,0.0,0.0674157303370786,0.1348314606741573,0.1011235955056179,0.0337078651685393,0.0112359550561797,0.0,2016-02-29,-0.4342840341074877,2016-02-01,98.9232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.1560693641618497,0.1734104046242774,0.0115606936416184,0.0751445086705202,0.3063583815028902,0.0693641618497109,0.1676300578034682,0.0173410404624277,0.0231213872832369,0.0,2016-02-29,-0.5019526763150696,2016-02-01,98.9232,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0200573065902578,0.3696275071633237,0.0343839541547277,0.2922636103151863,0.0573065902578796,0.0114613180515759,0.0143266475644699,0.1977077363896848,0.0028653295128939,0.0,2016-02-29,-0.1950856291883115,2016-02-01,98.9232,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0,0.9576719576719576,0.0105820105820105,0.0,0.0052910052910052,0.0,0.0052910052910052,0.0211640211640211,0.0,0.0,2016-02-29,-0.3701177929323093,2016-02-01,98.9232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0661157024793388,0.1763085399449036,0.3691460055096419,0.140495867768595,0.0385674931129476,0.0550964187327823,0.0578512396694214,0.0440771349862259,0.0523415977961432,0.0,2016-02-29,-0.1487455197132172,2016-02-01,98.9232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.6142857142857143,0.0904761904761904,0.1333333333333333,0.0269841269841269,0.0253968253968253,0.0412698412698412,0.019047619047619,0.0063492063492063,0.0428571428571428,0.0,2016-02-29,-0.3485593815881531,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.087378640776699,0.5048543689320388,0.3106796116504854,0.0,0.0194174757281553,0.0388349514563106,0.029126213592233,0.0097087378640776,0.0,0.0,2016-02-29,-0.4107683000604132,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.06,0.055,0.74,0.005,0.02,0.095,0.005,0.0,0.02,0.0,2016-02-29,-0.1488833746897339,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.8915094339622641,0.0141509433962264,0.0047169811320754,0.0235849056603773,0.0094339622641509,0.0283018867924528,0.0235849056603773,0.0047169811320754,0.0,0.0,2016-02-29,-0.3393109957526334,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0258064516129032,0.1935483870967742,0.6516129032258065,0.0193548387096774,0.0193548387096774,0.0451612903225806,0.0193548387096774,0.0193548387096774,0.0064516129032258,0.0,2016-02-29,-0.1718983557547295,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0518518518518518,0.0444444444444444,0.0074074074074074,0.0592592592592592,0.562962962962963,0.0148148148148148,0.1333333333333333,0.0222222222222222,0.1037037037037037,0.0,2016-02-29,-0.4680086268867951,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.0203045685279187,0.0355329949238578,0.5329949238578681,0.0,0.0050761421319796,0.1878172588832487,0.0,0.015228426395939,0.2030456852791878,0.0,2016-02-29,-0.5692307692297962,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-02-01,0.0,0.0548780487804878,0.0304878048780487,0.7804878048780488,0.0914634146341463,0.0060975609756097,0.0060975609756097,0.024390243902439,0.0060975609756097,0.0,2016-02-29,-0.0295238095237954,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-02-01,0.6746987951807228,0.0,0.0060240963855421,0.0421686746987951,0.0783132530120482,0.0180722891566265,0.0421686746987951,0.0180722891566265,0.0,0.1204819277108433,2016-02-29,-0.4340712223289538,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-02-01,0.1485943775100401,0.2208835341365461,0.1204819277108433,0.0522088353413654,0.1044176706827309,0.108433734939759,0.0963855421686747,0.0200803212851405,0.1285140562248996,0.0,2016-02-29,-0.4571763785685457,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-02-01,0.0167364016736401,0.0502092050209205,0.2217573221757322,0.5271966527196653,0.0292887029288702,0.00418410041841,0.0,0.1380753138075313,0.0125523012552301,0.0,2016-02-29,-0.1450629825273689,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-02-01,0.0628742514970059,0.2724550898203592,0.3532934131736527,0.0808383233532934,0.0179640718562874,0.0479041916167664,0.0119760479041916,0.0269461077844311,0.1257485029940119,0.0,2016-02-29,-0.3858615611192457,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-02-01,0.1823361823361823,0.0826210826210826,0.0227920227920227,0.0085470085470085,0.1282051282051282,0.1595441595441595,0.3903133903133903,0.0256410256410256,0.0,0.0,2016-02-29,-0.6760288502332901,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-02-01,0.3787878787878788,0.0681818181818181,0.1553030303030303,0.2196969696969697,0.0378787878787878,0.0492424242424242,0.0265151515151515,0.0303030303030303,0.0265151515151515,0.0075757575757575,2016-02-29,-0.3868921775897776,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-02-01,0.0329218106995884,0.2016460905349794,0.1687242798353909,0.3415637860082304,0.0329218106995884,0.0246913580246913,0.0164609053497942,0.1275720164609053,0.0534979423868312,0.0,2016-02-29,-0.1194539249145398,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-03-01,0.0727272727272727,0.1636363636363636,0.1272727272727272,0.1636363636363636,0.1636363636363636,0.0727272727272727,0.0909090909090909,0.1272727272727272,0.0181818181818181,0.0,2016-03-31,-0.379474940333676,2016-03-01,98.1635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.2638297872340425,0.1148936170212766,0.0680851063829787,0.102127659574468,0.0468085106382978,0.2382978723404255,0.1148936170212766,0.0425531914893617,0.0085106382978723,0.0,2016-03-31,-0.6302816901407063,2016-03-01,98.1635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0714285714285714,0.0446428571428571,0.0267857142857142,0.1339285714285714,0.6517857142857143,0.0089285714285714,0.0446428571428571,0.0178571428571428,0.0,0.0,2016-03-31,-0.2293333333331804,2016-03-01,98.1635,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.3257575757575757,0.1212121212121212,0.1212121212121212,0.0151515151515151,0.0378787878787878,0.1666666666666666,0.1363636363636363,0.0454545454545454,0.0303030303030303,0.0,2016-03-31,-0.4722838137470538,2016-03-01,98.1635,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.1477832512315271,0.1428571428571428,0.0295566502463054,0.0541871921182266,0.3054187192118227,0.0591133004926108,0.2216748768472906,0.0295566502463054,0.0098522167487684,0.0,2016-03-31,-0.487199684915225,2016-03-01,98.1635,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0223325062034739,0.3722084367245657,0.0496277915632754,0.3200992555831266,0.0297766749379652,0.0148883374689826,0.009925558312655,0.1761786600496278,0.0049627791563275,0.0,2016-03-31,-0.2440665958199631,2016-03-01,98.1635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0,0.9954954954954957,0.0045045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-31,-0.2830534351144174,2016-03-01,98.1635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0467980295566502,0.1995073891625615,0.3325123152709359,0.1847290640394088,0.0369458128078817,0.0591133004926108,0.0763546798029556,0.0443349753694581,0.0197044334975369,0.0,2016-03-31,-0.2723449001050809,2016-03-01,98.1635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.5945945945945946,0.0852390852390852,0.0977130977130977,0.0145530145530145,0.0249480249480249,0.0602910602910602,0.0748440748440748,0.0062370062370062,0.0415800415800415,0.0,2016-03-31,-0.4403235124205152,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0970873786407767,0.4466019417475728,0.2427184466019417,0.0097087378640776,0.0194174757281553,0.0776699029126213,0.058252427184466,0.0194174757281553,0.029126213592233,0.0,2016-03-31,-0.3969612668520442,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0957446808510638,0.0638297872340425,0.6223404255319149,0.0159574468085106,0.0,0.1702127659574468,0.0053191489361702,0.0053191489361702,0.0212765957446808,0.0,2016-03-31,-0.2916666666664979,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.7988505747126436,0.0229885057471264,0.0114942528735632,0.0172413793103448,0.0,0.0229885057471264,0.1264367816091954,0.0,0.0,0.0,2016-03-31,-0.3857615894038936,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.037037037037037,0.1777777777777777,0.6296296296296297,0.0888888888888888,0.0148148148148148,0.0148148148148148,0.0222222222222222,0.0,0.0148148148148148,0.0,2016-03-31,-0.0830115830115028,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.031413612565445,0.0418848167539267,0.0157068062827225,0.0366492146596858,0.5392670157068062,0.0366492146596858,0.1832460732984293,0.031413612565445,0.0837696335078534,0.0,2016-03-31,-0.494701617400728,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.0325581395348837,0.0697674418604651,0.4837209302325581,0.0046511627906976,0.0046511627906976,0.1720930232558139,0.013953488372093,0.0232558139534883,0.1953488372093023,0.0,2016-03-31,-0.5933147632303715,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-03-01,0.0114285714285714,0.0228571428571428,0.04,0.7542857142857143,0.0514285714285714,0.0057142857142857,0.0057142857142857,0.0971428571428571,0.0114285714285714,0.0,2016-03-31,-0.1124368976594252,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-03-01,0.631578947368421,0.0131578947368421,0.0,0.0986842105263157,0.0526315789473684,0.0263157894736842,0.1118421052631579,0.0131578947368421,0.006578947368421,0.0460526315789473,2016-03-31,-0.5004321521173292,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-03-01,0.1875,0.234375,0.15234375,0.046875,0.0703125,0.08984375,0.078125,0.01953125,0.12109375,0.0,2016-03-31,-0.4305778491170885,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-03-01,0.0039682539682539,0.0714285714285714,0.1904761904761904,0.5357142857142857,0.0198412698412698,0.0079365079365079,0.0079365079365079,0.1507936507936507,0.0119047619047619,0.0,2016-03-31,-0.0848069289065013,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-03-01,0.0467836257309941,0.2748538011695906,0.3596491228070175,0.0847953216374269,0.0204678362573099,0.0643274853801169,0.0146198830409356,0.0321637426900584,0.1023391812865497,0.0,2016-03-31,-0.2479545834028639,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-03-01,0.169047619047619,0.0619047619047619,0.0023809523809523,0.0285714285714285,0.0738095238095238,0.1761904761904762,0.4619047619047619,0.019047619047619,0.0071428571428571,0.0,2016-03-31,-0.6814763231197297,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-03-01,0.3181818181818182,0.0454545454545454,0.1325757575757575,0.2727272727272727,0.0492424242424242,0.0416666666666666,0.0492424242424242,0.0606060606060606,0.0075757575757575,0.0227272727272727,2016-03-31,-0.3962866260515816,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-03-01,0.0324074074074074,0.2129629629629629,0.1944444444444444,0.3564814814814814,0.0185185185185185,0.0092592592592592,0.0324074074074074,0.1388888888888889,0.0046296296296296,0.0,2016-03-31,-0.0917431192659849,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-04-01,0.0625,0.1666666666666666,0.125,0.2291666666666666,0.2291666666666666,0.0208333333333333,0.0833333333333333,0.0625,0.0208333333333333,0.0,2016-04-30,-0.2205882352937932,2016-04-01,98.4775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.1756756756756756,0.1486486486486486,0.1171171171171171,0.1126126126126126,0.063063063063063,0.2477477477477477,0.0855855855855855,0.0225225225225225,0.027027027027027,0.0,2016-04-30,-0.5527189175387918,2016-04-01,98.4775,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.048,0.064,0.024,0.152,0.64,0.008,0.016,0.032,0.016,0.0,2016-04-30,-0.2478289913157997,2016-04-01,98.4775,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.3428571428571428,0.1214285714285714,0.1428571428571428,0.0071428571428571,0.0571428571428571,0.1214285714285714,0.1571428571428571,0.0428571428571428,0.0071428571428571,0.0,2016-04-30,-0.5382215288609445,2016-04-01,98.4775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.1370558375634517,0.1624365482233502,0.0507614213197969,0.0304568527918781,0.2284263959390862,0.0456852791878172,0.2588832487309644,0.065989847715736,0.0203045685279187,0.0,2016-04-30,-0.4742404227211637,2016-04-01,98.4775,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-04-30,0.0624999999980468,2016-04-01,98.4775,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0113314447592068,0.3626062322946176,0.0424929178470254,0.3229461756373937,0.0283286118980169,0.0198300283286118,0.0226628895184136,0.1869688385269121,0.0028328611898017,0.0,2016-04-30,-0.1710334788936786,2016-04-01,98.4775,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0,0.9861111111111112,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0046296296296296,0.0,0.0,0.0,2016-04-30,-0.356381446268984,2016-04-01,98.4775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0335365853658536,0.2164634146341463,0.3871951219512195,0.1676829268292683,0.0304878048780487,0.0304878048780487,0.0335365853658536,0.0884146341463414,0.0121951219512195,0.0,2016-04-30,-0.1641791044775506,2016-04-01,98.4775,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.4598070739549839,0.1221864951768488,0.1672025723472668,0.0289389067524115,0.0385852090032154,0.0514469453376205,0.0578778135048231,0.0096463022508038,0.0643086816720257,0.0,2016-04-30,-0.3844647519581617,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0594059405940594,0.4257425742574257,0.3663366336633663,0.0099009900990099,0.0198019801980198,0.0396039603960396,0.0693069306930693,0.0099009900990099,0.0,0.0,2016-04-30,-0.3516508889401173,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0555555555555555,0.0864197530864197,0.7716049382716049,0.0061728395061728,0.0,0.0617283950617283,0.0,0.0,0.0185185185185185,0.0,2016-04-30,-0.1729587357329473,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.7770700636942676,0.0127388535031847,0.0127388535031847,0.019108280254777,0.019108280254777,0.0445859872611464,0.1019108280254777,0.0063694267515923,0.0063694267515923,0.0,2016-04-30,-0.4768848898540251,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0258064516129032,0.1741935483870967,0.6451612903225806,0.0451612903225806,0.0064516129032258,0.0709677419354838,0.0,0.0193548387096774,0.0129032258064516,0.0,2016-04-30,-0.2449324324322255,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.0382775119617224,0.0143540669856459,0.0143540669856459,0.0526315789473684,0.6124401913875598,0.0239234449760765,0.1004784688995215,0.062200956937799,0.0813397129186602,0.0,2016-04-30,-0.4595588235291302,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
