month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,date,sentiment,observation_date,INDPRO,publication_Business Insider,publication_Buzzfeed News,publication_CNBC,publication_CNN,publication_Economist,publication_Fox News,publication_Gizmodo,publication_Hyperallergic,publication_Mashable,publication_New Republic,publication_New Yorker,publication_People,publication_Politico,publication_Refinery 29,publication_Reuters,publication_TMZ,publication_TechCrunch,publication_The Hill,publication_The New York Times,publication_The Verge,publication_Vice,publication_Vice News,publication_Vox,publication_Washington Post,publication_Wired
2016-01-01,0.1139238,0.096957214,0.07392342,0.13645741,0.09793063,0.15231663,0.14114721,0.012717084,0.13354526,0.041081313,2016-01-31,-0.3323657474596047,2016-01-01,99.4391,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.057678863,0.044100057,0.071562916,0.061600007,0.05335913,0.11432882,0.4387468,0.08049048,0.068682894,0.009450022,2016-01-31,-0.3597597597595436,2016-01-01,99.4391,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.13585995,0.04911906,0.1552204,0.03332942,0.08201229,0.0499606,0.070694566,0.28374225,0.10870887,0.03135257,2016-01-31,-0.4536340852128904,2016-01-01,99.4391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.035914514,0.06225926,0.2884314,0.050607473,0.053273123,0.057250824,0.19429174,0.060652934,0.099874154,0.09744457,2016-01-31,-0.4493644936448442,2016-01-01,99.4391,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.07430319,0.01814335,0.03267861,0.3242945,0.21149889,0.059117362,0.05675782,0.042944096,0.14029862,0.03996355,2016-01-31,-0.1711229946523301,2016-01-01,99.4391,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.043368354,0.025226196,0.04273096,0.026115172,0.023618395,0.032066178,0.032521244,0.017357463,0.13526984,0.6217262,2016-01-31,-0.2978036175709632,2016-01-01,99.4391,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.0544156,0.14885317,0.025775122,0.1984102,0.045915835,0.0816657,0.024235353,0.04587502,0.32639217,0.048461795,2016-01-31,-0.2024062278838632,2016-01-01,99.4391,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.06724692,0.03509392,0.08350782,0.018207202,0.03815332,0.020322565,0.095484406,0.3538341,0.1951516,0.092998125,2016-01-31,-0.4154595564670663,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.03753583,0.05707685,0.040453967,0.013442165,0.028575452,0.070429064,0.03419114,0.045089114,0.344762,0.32844442,2016-01-31,-0.4153705397986241,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.13959143,0.21213834,0.0128697455,0.01449706,0.049677096,0.046143703,0.011811719,0.03366679,0.42022768,0.059376407,2016-01-31,-0.2862926547135417,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.08621696,0.023428187,0.09838988,0.021345595,0.011010892,0.017713424,0.11226795,0.53826267,0.07950067,0.011863758,2016-01-31,-0.4707952146374687,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.06666668,0.16347244,0.024968974,0.046070177,0.03539541,0.06877603,0.037802964,0.05194016,0.43344352,0.071463645,2016-01-31,-0.1994198694704863,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.06617303,0.10328635,0.1786833,0.029944317,0.03155118,0.19536074,0.32561868,0.039089546,0.021263115,0.00902972,2016-01-31,-0.4996628455829402,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-01-01,0.17201242,0.2763132,0.01414309,0.012831649,0.016606392,0.04791037,0.017037071,0.04809808,0.37868455,0.016363192,2016-01-31,-0.6165289256188157,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-01-01,0.02586894,0.03501438,0.018590394,0.5452048,0.031444114,0.1104416,0.13142513,0.014678152,0.06704914,0.0202833,2016-01-31,-0.0086313193588127,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-01-01,0.07892679,0.019381763,0.0828212,0.017646171,0.028898131,0.013170422,0.13970038,0.5782712,0.029466296,0.011717657,2016-01-31,-0.4538893344023841,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-01-01,0.12534425,0.10505907,0.13639107,0.03054672,0.062138658,0.07304368,0.09990521,0.109749675,0.14715645,0.110665224,2016-01-31,-0.412981298129722,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-01-01,0.032346424,0.052587725,0.017224075,0.53555363,0.043741774,0.060227152,0.040170807,0.014506262,0.1637222,0.039919954,2016-01-31,-0.1023550724637217,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-01-01,0.061922226,0.114594355,0.03657632,0.07382293,0.079126604,0.07087259,0.035050746,0.038764834,0.35372242,0.13554695,2016-01-31,-0.2908265213441797,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-01-01,0.21087644,0.018780896,0.26139352,0.046676442,0.06170979,0.04206826,0.0659092,0.20092565,0.06440467,0.027255118,2016-01-31,-0.7047128129601707,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-01-01,0.073731236,0.038520705,0.086171664,0.1123937,0.047861833,0.04595715,0.12833834,0.22261442,0.19843572,0.04597522,2016-01-31,-0.384615384615304,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-01-01,0.039893188,0.06408146,0.04225646,0.2580994,0.10866995,0.113392934,0.064227946,0.04486256,0.18651253,0.07800353,2016-01-31,-0.2941176470587112,2016-01-01,99.4391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-02-01,0.0902931,0.06498832,0.03310334,0.13518296,0.06311994,0.17034476,0.19388522,0.06805059,0.13640727,0.044624478,2016-02-29,-0.3452685421990469,2016-02-01,98.9232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.29049325,0.034634735,0.05410886,0.07657217,0.037537396,0.046808187,0.046656672,0.18793076,0.19032791,0.034930043,2016-02-29,-0.3976210705180978,2016-02-01,98.9232,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.03732303,0.039944813,0.09104034,0.1101745,0.036596328,0.15403423,0.39533028,0.06364912,0.06045372,0.011453624,2016-02-29,-0.3875530410181135,2016-02-01,98.9232,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.20535365,0.05486,0.13057125,0.03501569,0.06332636,0.0595071,0.06355523,0.24754018,0.114990175,0.025280328,2016-02-29,-0.4342840341074877,2016-02-01,98.9232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.04254695,0.07395634,0.22988774,0.045282546,0.06935851,0.060692556,0.22170727,0.07029462,0.10877855,0.07749492,2016-02-29,-0.5019526763150696,2016-02-01,98.9232,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.073162995,0.019503295,0.035030212,0.33688697,0.18284978,0.07682532,0.061285354,0.040396333,0.13409086,0.03996887,2016-02-29,-0.1950856291883115,2016-02-01,98.9232,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.046213817,0.02897566,0.051298663,0.0291591,0.028534327,0.027714573,0.032179452,0.015810078,0.13832434,0.60179,2016-02-29,-0.3701177929323093,2016-02-01,98.9232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.054196466,0.1343371,0.027630161,0.20426878,0.040056027,0.08933281,0.038381856,0.041545868,0.329953,0.04029792,2016-02-29,-0.1487455197132172,2016-02-01,98.9232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.07032841,0.026871935,0.09765588,0.021508573,0.036460597,0.019264838,0.09564493,0.3416518,0.20148252,0.08913051,2016-02-29,-0.3485593815881531,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.058085177,0.026278384,0.05072693,0.014516098,0.034309443,0.0706001,0.02269165,0.055121507,0.367749,0.2999217,2016-02-29,-0.4107683000604132,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.14874914,0.18203549,0.011487301,0.017365376,0.026885288,0.06723842,0.010650712,0.03174177,0.4559586,0.047887854,2016-02-29,-0.1488833746897339,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.07303784,0.027841546,0.11151523,0.022650752,0.015655888,0.012258887,0.115150765,0.5436626,0.06480805,0.013418392,2016-02-29,-0.3393109957526334,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.06902432,0.17807868,0.017770415,0.049600806,0.03719006,0.09596675,0.03206676,0.03276963,0.41335684,0.07417569,2016-02-29,-0.1718983557547295,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.060825713,0.09865153,0.15018402,0.020133583,0.025352312,0.23475213,0.33098465,0.041461967,0.025583044,0.012071048,2016-02-29,-0.4680086268867951,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-02-01,0.20001851,0.2802702,0.010687937,0.014971812,0.02272514,0.044852715,0.014916211,0.04159555,0.34579253,0.024169378,2016-02-29,-0.5692307692297962,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-02-01,0.029218145,0.04685004,0.019186368,0.5110992,0.0389653,0.10705545,0.108306,0.017372003,0.09646504,0.025482422,2016-02-29,-0.0295238095237954,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-02-01,0.06339405,0.01656022,0.06500398,0.030372849,0.027943522,0.024888957,0.12916717,0.6033872,0.03067043,0.008611656,2016-02-29,-0.4340712223289538,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-02-01,0.12469244,0.1088089,0.10031289,0.04032333,0.055805214,0.079693064,0.10867476,0.10100063,0.1594725,0.1212163,2016-02-29,-0.4571763785685457,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-02-01,0.030151665,0.06155761,0.019051353,0.4899616,0.04390693,0.064663656,0.06433144,0.034202967,0.1475244,0.044648353,2016-02-29,-0.1450629825273689,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-02-01,0.0711069,0.10166424,0.044156056,0.09818933,0.07871975,0.079639696,0.044534333,0.036492422,0.319489,0.12600827,2016-02-29,-0.3858615611192457,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-02-01,0.24033631,0.01605006,0.25609654,0.04160996,0.06378202,0.036216933,0.07345885,0.18969147,0.06083699,0.021920858,2016-02-29,-0.6760288502332901,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-02-01,0.0655212,0.031887606,0.07809827,0.13611709,0.05149356,0.028814463,0.131827,0.22772966,0.20725717,0.041253988,2016-02-29,-0.3868921775897776,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-02-01,0.035105396,0.0756937,0.03589061,0.25377503,0.12478019,0.08245029,0.04590398,0.050321408,0.21912722,0.076952174,2016-02-29,-0.1194539249145398,2016-02-01,98.9232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-03-01,0.07834365,0.0901294,0.064302005,0.22513627,0.09115072,0.11075157,0.14525028,0.053508468,0.11433063,0.02709699,2016-03-31,-0.379474940333676,2016-03-01,98.1635,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.24904078,0.03636333,0.08835061,0.09436077,0.050410796,0.06516825,0.056048144,0.18018696,0.14400323,0.036067095,2016-03-31,-0.6302816901407063,2016-03-01,98.1635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.047133274,0.030903708,0.1211473,0.07909525,0.02101293,0.13652462,0.4136489,0.091281645,0.048102386,0.011149973,2016-03-31,-0.2293333333331804,2016-03-01,98.1635,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.12885268,0.06662669,0.12524836,0.040639654,0.07986368,0.04343063,0.07539945,0.2832293,0.13413785,0.0225717,2016-03-31,-0.4722838137470538,2016-03-01,98.1635,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.05229731,0.07168046,0.29068217,0.044636402,0.05711574,0.05846789,0.2094757,0.061467756,0.09010095,0.06407562,2016-03-31,-0.487199684915225,2016-03-01,98.1635,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.07310346,0.02114345,0.024346376,0.34525716,0.18599159,0.06978121,0.047808092,0.044372734,0.1498325,0.038363405,2016-03-31,-0.2440665958199631,2016-03-01,98.1635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.04452388,0.02000946,0.040952817,0.039859105,0.032194607,0.029014142,0.042114466,0.022064352,0.13571726,0.5935499,2016-03-31,-0.2830534351144174,2016-03-01,98.1635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.049043007,0.14189072,0.028157989,0.21859114,0.03636075,0.080200516,0.03262738,0.054382417,0.3181615,0.040584553,2016-03-31,-0.2723449001050809,2016-03-01,98.1635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.067734346,0.030066727,0.07667046,0.02496665,0.036373366,0.022566095,0.110869974,0.36126095,0.18261711,0.086874336,2016-03-31,-0.4403235124205152,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.041461222,0.04484318,0.049471147,0.014143954,0.047127664,0.072758414,0.024269115,0.053788744,0.33441412,0.31772244,2016-03-31,-0.3969612668520442,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.1467401,0.21099159,0.013522866,0.018309783,0.039894048,0.05482591,0.008174887,0.03706712,0.4159786,0.05449507,2016-03-31,-0.2916666666664979,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.09038172,0.024942152,0.095644094,0.024041427,0.01374536,0.022248391,0.123659514,0.5135462,0.078641415,0.013149718,2016-03-31,-0.3857615894038936,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.067129835,0.16838114,0.016837675,0.061742537,0.047329057,0.067075804,0.022804687,0.026384873,0.46558744,0.05672691,2016-03-31,-0.0830115830115028,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.06464583,0.08721704,0.18724282,0.021183087,0.025899583,0.26435208,0.28714812,0.032912523,0.018665295,0.010733601,2016-03-31,-0.494701617400728,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-03-01,0.20348898,0.25525162,0.013845033,0.021050021,0.017580653,0.046334986,0.01917708,0.040996265,0.36122504,0.021050347,2016-03-31,-0.5933147632303715,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-03-01,0.024436582,0.028886676,0.020968597,0.528393,0.0321488,0.10768216,0.14395815,0.02006795,0.07180461,0.021653466,2016-03-31,-0.1124368976594252,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-03-01,0.072810285,0.01519327,0.07669297,0.026340896,0.035374675,0.014563772,0.14166081,0.5754646,0.035086695,0.006812026,2016-03-31,-0.5004321521173292,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-03-01,0.09321436,0.11131915,0.10878465,0.02509751,0.06526578,0.081104666,0.090075366,0.10350866,0.17394811,0.14768174,2016-03-31,-0.4305778491170885,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-03-01,0.03710107,0.074092716,0.019630533,0.46388283,0.050647102,0.06476428,0.05363481,0.025434839,0.16993228,0.040879495,2016-03-31,-0.0848069289065013,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-03-01,0.07390629,0.10428814,0.04255812,0.09078186,0.09251424,0.07237404,0.037623655,0.031161847,0.3373749,0.117416896,2016-03-31,-0.2479545834028639,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-03-01,0.2379897,0.019228,0.23246822,0.048566367,0.065370016,0.045826286,0.08891305,0.18628524,0.05709607,0.018257039,2016-03-31,-0.6814763231197297,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-03-01,0.06359042,0.03148213,0.06529674,0.14194411,0.04953422,0.045869295,0.14070906,0.23122746,0.19208667,0.038259894,2016-03-31,-0.3962866260515816,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-03-01,0.042748958,0.05250338,0.033966877,0.2871833,0.112844795,0.07421639,0.06057735,0.04825491,0.20528118,0.082422845,2016-03-31,-0.0917431192659849,2016-03-01,98.1635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-04-01,0.100797206,0.12070137,0.020155491,0.1341572,0.065393604,0.14812063,0.11139089,0.07075518,0.18047126,0.048057158,2016-04-30,-0.2205882352937932,2016-04-01,98.4775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.25903982,0.033979814,0.09369559,0.09235022,0.042893935,0.039648168,0.07093708,0.16155052,0.16804338,0.037861448,2016-04-30,-0.5527189175387918,2016-04-01,98.4775,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.05968128,0.04015362,0.10712084,0.07560634,0.036843807,0.13108361,0.42676,0.07707201,0.037600826,0.00807766,2016-04-30,-0.2478289913157997,2016-04-01,98.4775,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.18752857,0.053145178,0.13002692,0.02822364,0.08229019,0.047681585,0.09915008,0.24172433,0.10354819,0.02668131,2016-04-30,-0.5382215288609445,2016-04-01,98.4775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.05052824,0.07540143,0.22394945,0.04637927,0.07391161,0.05533928,0.25563085,0.05407841,0.09329334,0.07148811,2016-04-30,-0.4742404227211637,2016-04-01,98.4775,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.117860235,0.00074270635,0.43927673,0.00078174385,0.00049846544,0.17759466,0.013521152,0.03897099,0.21007371,0.0006795821,2016-04-30,0.0624999999980468,2016-04-01,98.4775,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.07674137,0.021919047,0.036473002,0.32816595,0.19910364,0.0696395,0.03884973,0.035916302,0.13691837,0.05627306,2016-04-30,-0.1710334788936786,2016-04-01,98.4775,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.051168576,0.029840749,0.04652806,0.025805969,0.025140444,0.023965241,0.039910704,0.023476588,0.15599257,0.57817113,2016-04-30,-0.356381446268984,2016-04-01,98.4775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.05434713,0.12253902,0.03755146,0.22696392,0.046428207,0.0810102,0.03133102,0.044836767,0.32095703,0.034035206,2016-04-30,-0.1641791044775506,2016-04-01,98.4775,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.066749014,0.021437088,0.07959414,0.028110798,0.03784274,0.016631147,0.09802028,0.3518607,0.20444816,0.09530593,2016-04-30,-0.3844647519581617,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.038234934,0.062003095,0.046809677,0.0119719235,0.021170825,0.06732671,0.041147027,0.07653192,0.33205366,0.30275023,2016-04-30,-0.3516508889401173,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.12899362,0.19557463,0.010726203,0.016427131,0.053707,0.05956572,0.006981573,0.032639563,0.4539505,0.041434053,2016-04-30,-0.1729587357329473,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.08361305,0.023547843,0.08512482,0.015779573,0.016523644,0.016723078,0.098443575,0.57619965,0.06932077,0.0147239845,2016-04-30,-0.4768848898540251,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.050590362,0.17374709,0.014052299,0.056464646,0.03665566,0.0915014,0.03368755,0.035887733,0.44138357,0.06602966,2016-04-30,-0.2449324324322255,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.058655806,0.085051574,0.11064517,0.024439618,0.023930743,0.3163299,0.30368125,0.039741576,0.026102496,0.011421875,2016-04-30,-0.4595588235291302,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016-04-01,0.19603468,0.28910708,0.014104365,0.014139902,0.019376477,0.043895792,0.011450049,0.048097745,0.33834392,0.025449969,2016-04-30,-0.5139860139851155,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2016-04-01,0.021523675,0.030829053,0.025110072,0.52680856,0.034137975,0.121496,0.13398325,0.019114526,0.06671127,0.020285564,2016-04-30,-0.0489454834858539,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2016-04-01,0.08233653,0.015549381,0.07237167,0.020517832,0.02993254,0.01876891,0.12879525,0.5875599,0.032303307,0.011864652,2016-04-30,-0.4184339314843318,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016-04-01,0.10964458,0.11409588,0.10113657,0.039027855,0.058088347,0.061952565,0.111960016,0.104629986,0.1727037,0.1267605,2016-04-30,-0.4062360801780832,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2016-04-01,0.025067663,0.062147737,0.016989531,0.5002771,0.0632712,0.06381162,0.057262782,0.026981914,0.14676882,0.03742158,2016-04-30,-0.1762615493958151,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2016-04-01,0.068823315,0.0992185,0.03657838,0.08422324,0.089087665,0.072538964,0.0475864,0.033503853,0.34184211,0.12659754,2016-04-30,-0.2441387933728908,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016-04-01,0.21507151,0.017858857,0.24276677,0.040055946,0.063175544,0.03427724,0.088797435,0.21132867,0.06801924,0.018648766,2016-04-30,-0.6877888772923298,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016-04-01,0.085764214,0.039077967,0.05275847,0.12842917,0.05722091,0.037575476,0.12446816,0.23301715,0.20033988,0.0413486,2016-04-30,-0.3599171413774624,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016-04-01,0.028766325,0.066667885,0.039785717,0.26409113,0.11998432,0.08776958,0.069407634,0.059875365,0.19629179,0.067360245,2016-04-30,-0.1351025331724155,2016-04-01,98.4775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2016-05-01,0.056954022,0.046426587,0.09649458,0.1712655,0.068584874,0.14925951,0.123009756,0.058573633,0.20093314,0.028498385,2016-05-31,-0.2713472485763352,2016-05-01,98.2549,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-05-01,0.23494837,0.054454908,0.07873816,0.123426765,0.053666346,0.04504058,0.062638976,0.155225,0.15202402,0.039836884,2016-05-31,-0.5881047492231273,2016-05-01,98.2549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
